Index,Currency,Country,Date,Price level (local),revenue,R t-1,R t-2,R t-3,R t-4,R t-5,DOW,TAX,after_holiday,afterAccidentDays
Israel TA-125,ILS,Israel,2000-04-12,506.1,0.00219806332798672,-0.023211280682411652,0.04326505902532539,0.0,0.03738826435554442,-0.042532721332504915,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-04-13,501.02,-0.010037541987749537,0.00219806332798672,-0.023211280682411652,0.04326505902532539,0.0,0.03738826435554442,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-04-16,501.02,0.0,-0.010037541987749537,0.00219806332798672,-0.023211280682411652,0.04326505902532539,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-04-17,466.3,-0.06929863079318185,0.0,-0.010037541987749537,0.00219806332798672,-0.023211280682411652,0.04326505902532539,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-04-18,471.59,0.011344627921938587,-0.06929863079318185,0.0,-0.010037541987749537,0.00219806332798672,-0.023211280682411652,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-04-23,471.59,0.0,0.011344627921938587,-0.06929863079318185,0.0,-0.010037541987749537,0.00219806332798672,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-04-24,481.37,0.02073835323056051,0.0,0.011344627921938587,-0.06929863079318185,0.0,-0.010037541987749537,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-04-27,492.28,0.022664478467706688,0.02073835323056051,0.0,0.011344627921938587,-0.06929863079318185,0.0,Thursday,0,1,0
Israel TA-125,ILS,Israel,2000-04-30,492.28,0.0,0.022664478467706688,0.02073835323056051,0.0,0.011344627921938587,-0.06929863079318185,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-05-01,492.12,-0.0003250182822783135,0.0,0.022664478467706688,0.02073835323056051,0.0,0.011344627921938587,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-05-02,488.88,-0.00658376005852233,-0.0003250182822783135,0.0,0.022664478467706688,0.02073835323056051,0.0,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-05-03,480.7,-0.01673212240222551,-0.00658376005852233,-0.0003250182822783135,0.0,0.022664478467706688,0.02073835323056051,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-05-04,482.78,0.004327023091325118,-0.01673212240222551,-0.00658376005852233,-0.0003250182822783135,0.0,0.022664478467706688,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-05-07,482.78,0.0,0.004327023091325118,-0.01673212240222551,-0.00658376005852233,-0.0003250182822783135,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-05-08,508.09,0.05242553544057335,0.0,0.004327023091325118,-0.01673212240222551,-0.00658376005852233,-0.0003250182822783135,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-05-11,508.18,0.00017713397232779987,0.05242553544057335,0.0,0.004327023091325118,-0.01673212240222551,-0.00658376005852233,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-05-14,508.18,0.0,0.00017713397232779987,0.05242553544057335,0.0,0.004327023091325118,-0.01673212240222551,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-05-15,514.73,0.01288913377149831,0.0,0.00017713397232779987,0.05242553544057335,0.0,0.004327023091325118,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-05-16,526.24,0.02236123793056552,0.01288913377149831,0.0,0.00017713397232779987,0.05242553544057335,0.0,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-05-17,521.92,-0.008209182122225695,0.02236123793056552,0.01288913377149831,0.0,0.00017713397232779987,0.05242553544057335,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-05-18,528.53,0.012664776210913577,-0.008209182122225695,0.02236123793056552,0.01288913377149831,0.0,0.00017713397232779987,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-05-21,528.53,0.0,0.012664776210913577,-0.008209182122225695,0.02236123793056552,0.01288913377149831,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-05-22,519.35,-0.017368928916050082,0.0,0.012664776210913577,-0.008209182122225695,0.02236123793056552,0.01288913377149831,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-05-23,509.71,-0.0185616636179841,-0.017368928916050082,0.0,0.012664776210913577,-0.008209182122225695,0.02236123793056552,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-05-24,497.63,-0.023699750838712178,-0.0185616636179841,-0.017368928916050082,0.0,0.012664776210913577,-0.008209182122225695,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-05-25,511.53,0.027932399573980624,-0.023699750838712178,-0.0185616636179841,-0.017368928916050082,0.0,0.012664776210913577,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-05-28,511.53,0.0,0.027932399573980624,-0.023699750838712178,-0.0185616636179841,-0.017368928916050082,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-05-29,521.15,0.018806326119680184,0.0,0.027932399573980624,-0.023699750838712178,-0.0185616636179841,-0.017368928916050082,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-05-30,533.36,0.023428955195241363,0.018806326119680184,0.0,0.027932399573980624,-0.023699750838712178,-0.0185616636179841,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-05-31,533.35,-1.8749062546855603e-05,0.023428955195241363,0.018806326119680184,0.0,0.027932399573980624,-0.023699750838712178,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-06-01,545.66,0.023080528733476977,-1.8749062546855603e-05,0.023428955195241363,0.018806326119680184,0.0,0.027932399573980624,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-06-04,545.66,0.0,0.023080528733476977,-1.8749062546855603e-05,0.023428955195241363,0.018806326119680184,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-06-05,539.85,-0.010647656049554569,0.0,0.023080528733476977,-1.8749062546855603e-05,0.023428955195241363,0.018806326119680184,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-06-06,540.98,0.0020931740298230903,-0.010647656049554569,0.0,0.023080528733476977,-1.8749062546855603e-05,0.023428955195241363,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-06-07,537.11,-0.007153684054863404,0.0020931740298230903,-0.010647656049554569,0.0,0.023080528733476977,-1.8749062546855603e-05,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-06-11,537.11,0.0,-0.007153684054863404,0.0020931740298230903,-0.010647656049554569,0.0,0.023080528733476977,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-06-12,551.25,0.02632607845692686,0.0,-0.007153684054863404,0.0020931740298230903,-0.010647656049554569,0.0,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-06-13,548.53,-0.004934240362811841,0.02632607845692686,0.0,-0.007153684054863404,0.0020931740298230903,-0.010647656049554569,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-06-14,551.14,0.004758171841102608,-0.004934240362811841,0.02632607845692686,0.0,-0.007153684054863404,0.0020931740298230903,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-06-15,548.54,-0.004717494647458038,0.004758171841102608,-0.004934240362811841,0.02632607845692686,0.0,-0.007153684054863404,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-06-18,548.54,0.0,-0.004717494647458038,0.004758171841102608,-0.004934240362811841,0.02632607845692686,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-06-19,536.88,-0.021256426149414753,0.0,-0.004717494647458038,0.004758171841102608,-0.004934240362811841,0.02632607845692686,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-06-20,539.95,0.005718223811652604,-0.021256426149414753,0.0,-0.004717494647458038,0.004758171841102608,-0.004934240362811841,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-06-21,539.68,-0.0005000463005835642,0.005718223811652604,-0.021256426149414753,0.0,-0.004717494647458038,0.004758171841102608,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-06-22,542.78,0.00574414467832794,-0.0005000463005835642,0.005718223811652604,-0.021256426149414753,0.0,-0.004717494647458038,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-06-25,542.78,0.0,0.00574414467832794,-0.0005000463005835642,0.005718223811652604,-0.021256426149414753,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-06-26,543.8,0.0018792144146799474,0.0,0.00574414467832794,-0.0005000463005835642,0.005718223811652604,-0.021256426149414753,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-06-27,542.75,-0.0019308569326957606,0.0018792144146799474,0.0,0.00574414467832794,-0.0005000463005835642,0.005718223811652604,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-06-28,546.79,0.0074435743896821074,-0.0019308569326957606,0.0018792144146799474,0.0,0.00574414467832794,-0.0005000463005835642,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-06-29,544.19,-0.004755024780994366,0.0074435743896821074,-0.0019308569326957606,0.0018792144146799474,0.0,0.00574414467832794,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-07-02,544.19,0.0,-0.004755024780994366,0.0074435743896821074,-0.0019308569326957606,0.0018792144146799474,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-07-03,553.46,0.01703449162976163,0.0,-0.004755024780994366,0.0074435743896821074,-0.0019308569326957606,0.0018792144146799474,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-07-04,557.21,0.006775557402522314,0.01703449162976163,0.0,-0.004755024780994366,0.0074435743896821074,-0.0019308569326957606,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-07-05,562.74,0.009924445002781666,0.006775557402522314,0.01703449162976163,0.0,-0.004755024780994366,0.0074435743896821074,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-07-06,559.42,-0.005899705014749351,0.009924445002781666,0.006775557402522314,0.01703449162976163,0.0,-0.004755024780994366,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-07-09,559.42,0.0,-0.005899705014749351,0.009924445002781666,0.006775557402522314,0.01703449162976163,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-07-10,548.52,-0.01948446605412745,0.0,-0.005899705014749351,0.009924445002781666,0.006775557402522314,0.01703449162976163,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-07-11,544.15,-0.007966892729526736,-0.01948446605412745,0.0,-0.005899705014749351,0.009924445002781666,0.006775557402522314,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-07-12,552.77,0.015841220251768824,-0.007966892729526736,-0.01948446605412745,0.0,-0.005899705014749351,0.009924445002781666,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-07-13,556.12,0.006060386779311509,0.015841220251768824,-0.007966892729526736,-0.01948446605412745,0.0,-0.005899705014749351,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-07-16,556.12,0.0,0.006060386779311509,0.015841220251768824,-0.007966892729526736,-0.01948446605412745,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-07-17,552.91,-0.005772135510321579,0.0,0.006060386779311509,0.015841220251768824,-0.007966892729526736,-0.01948446605412745,Monday,0,0,1
Israel TA-125,ILS,Israel,2000-07-18,551.32,-0.002875694055090192,-0.005772135510321579,0.0,0.006060386779311509,0.015841220251768824,-0.007966892729526736,Tuesday,0,0,2
Israel TA-125,ILS,Israel,2000-07-19,545.86,-0.009903504316912204,-0.002875694055090192,-0.005772135510321579,0.0,0.006060386779311509,0.015841220251768824,Wednesday,0,0,3
Israel TA-125,ILS,Israel,2000-07-20,543.24,-0.00479976550763933,-0.009903504316912204,-0.002875694055090192,-0.005772135510321579,0.0,0.006060386779311509,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-07-23,543.24,0.0,-0.00479976550763933,-0.009903504316912204,-0.002875694055090192,-0.005772135510321579,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-07-24,539.66,-0.00659008909505935,0.0,-0.00479976550763933,-0.009903504316912204,-0.002875694055090192,-0.005772135510321579,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-07-25,540.51,0.0015750657821591795,-0.00659008909505935,0.0,-0.00479976550763933,-0.009903504316912204,-0.002875694055090192,Tuesday,0,0,1
Israel TA-125,ILS,Israel,2000-07-26,538.42,-0.003866718469593591,0.0015750657821591795,-0.00659008909505935,0.0,-0.00479976550763933,-0.009903504316912204,Wednesday,0,0,2
Israel TA-125,ILS,Israel,2000-07-27,532.61,-0.010790832435644935,-0.003866718469593591,0.0015750657821591795,-0.00659008909505935,0.0,-0.00479976550763933,Thursday,0,0,3
Israel TA-125,ILS,Israel,2000-07-30,532.61,0.0,-0.010790832435644935,-0.003866718469593591,0.0015750657821591795,-0.00659008909505935,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-07-31,524.45,-0.015320778806255925,0.0,-0.010790832435644935,-0.003866718469593591,0.0015750657821591795,-0.00659008909505935,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-08-01,526.19,0.003317761464391284,-0.015320778806255925,0.0,-0.010790832435644935,-0.003866718469593591,0.0015750657821591795,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-08-02,523.22,-0.00564434899941091,0.003317761464391284,-0.015320778806255925,0.0,-0.010790832435644935,-0.003866718469593591,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-08-03,519.59,-0.006937808187760398,-0.00564434899941091,0.003317761464391284,-0.015320778806255925,0.0,-0.010790832435644935,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-08-06,519.59,0.0,-0.006937808187760398,-0.00564434899941091,0.003317761464391284,-0.015320778806255925,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-08-07,535.34,0.030312361669778094,0.0,-0.006937808187760398,-0.00564434899941091,0.003317761464391284,-0.015320778806255925,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-08-08,536.14,0.0014943774050135512,0.030312361669778094,0.0,-0.006937808187760398,-0.00564434899941091,0.003317761464391284,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-08-09,540.95,0.008971537285037601,0.0014943774050135512,0.030312361669778094,0.0,-0.006937808187760398,-0.00564434899941091,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-08-13,540.95,0.0,0.008971537285037601,0.0014943774050135512,0.030312361669778094,0.0,-0.006937808187760398,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-08-14,544.69,0.006913762824660336,0.0,0.008971537285037601,0.0014943774050135512,0.030312361669778094,0.0,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-08-15,552.36,0.014081404101415408,0.006913762824660336,0.0,0.008971537285037601,0.0014943774050135512,0.030312361669778094,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-08-16,556.12,0.00680715475414583,0.014081404101415408,0.006913762824660336,0.0,0.008971537285037601,0.0014943774050135512,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-08-17,552.12,-0.007192692224699705,0.00680715475414583,0.014081404101415408,0.006913762824660336,0.0,0.008971537285037601,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-08-20,552.12,0.0,-0.007192692224699705,0.00680715475414583,0.014081404101415408,0.006913762824660336,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-08-21,551.61,-0.000923712236470316,0.0,-0.007192692224699705,0.00680715475414583,0.014081404101415408,0.006913762824660336,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-08-22,555.8,0.007595946411413754,-0.000923712236470316,0.0,-0.007192692224699705,0.00680715475414583,0.014081404101415408,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-08-23,558.69,0.0051997121266644485,0.007595946411413754,-0.000923712236470316,0.0,-0.007192692224699705,0.00680715475414583,Wednesday,0,0,1
Israel TA-125,ILS,Israel,2000-08-24,565.99,0.013066280047969274,0.0051997121266644485,0.007595946411413754,-0.000923712236470316,0.0,-0.007192692224699705,Thursday,0,0,2
Israel TA-125,ILS,Israel,2000-08-27,565.99,0.0,0.013066280047969274,0.0051997121266644485,0.007595946411413754,-0.000923712236470316,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-08-28,575.25,0.016360713086803636,0.0,0.013066280047969274,0.0051997121266644485,0.007595946411413754,-0.000923712236470316,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-08-29,572.42,-0.0049196001738375334,0.016360713086803636,0.0,0.013066280047969274,0.0051997121266644485,0.007595946411413754,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-08-30,572.5,0.00013975752070165425,-0.0049196001738375334,0.016360713086803636,0.0,0.013066280047969274,0.0051997121266644485,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-08-31,573.52,0.0017816593886462563,0.00013975752070165425,-0.0049196001738375334,0.016360713086803636,0.0,0.013066280047969274,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-09-03,573.52,0.0,0.0017816593886462563,0.00013975752070165425,-0.0049196001738375334,0.016360713086803636,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-09-04,574.74,0.0021272143953132015,0.0,0.0017816593886462563,0.00013975752070165425,-0.0049196001738375334,0.016360713086803636,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-09-05,574.34,-0.0006959668719768543,0.0021272143953132015,0.0,0.0017816593886462563,0.00013975752070165425,-0.0049196001738375334,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-09-06,569.14,-0.009053870529651505,-0.0006959668719768543,0.0021272143953132015,0.0,0.0017816593886462563,0.00013975752070165425,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-09-07,570.21,0.001880029518220561,-0.009053870529651505,-0.0006959668719768543,0.0021272143953132015,0.0,0.0017816593886462563,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-09-10,570.21,0.0,0.001880029518220561,-0.009053870529651505,-0.0006959668719768543,0.0021272143953132015,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-09-11,562.21,-0.014029918801844933,0.0,0.001880029518220561,-0.009053870529651505,-0.0006959668719768543,0.0021272143953132015,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-09-12,559.07,-0.005585101652407439,-0.014029918801844933,0.0,0.001880029518220561,-0.009053870529651505,-0.0006959668719768543,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-09-13,554.86,-0.007530362924141943,-0.005585101652407439,-0.014029918801844933,0.0,0.001880029518220561,-0.009053870529651505,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-09-14,564.22,0.016869120138413317,-0.007530362924141943,-0.005585101652407439,-0.014029918801844933,0.0,0.001880029518220561,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-09-17,564.22,0.0,0.016869120138413317,-0.007530362924141943,-0.005585101652407439,-0.014029918801844933,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-09-18,556.29,-0.014054801318634687,0.0,0.016869120138413317,-0.007530362924141943,-0.005585101652407439,-0.014029918801844933,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-09-19,554.14,-0.0038648906146074484,-0.014054801318634687,0.0,0.016869120138413317,-0.007530362924141943,-0.005585101652407439,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-09-20,555.24,0.0019850579275995646,-0.0038648906146074484,-0.014054801318634687,0.0,0.016869120138413317,-0.007530362924141943,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-09-21,549.61,-0.010139759383329724,0.0019850579275995646,-0.0038648906146074484,-0.014054801318634687,0.0,0.016869120138413317,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-09-24,549.61,0.0,-0.010139759383329724,0.0019850579275995646,-0.0038648906146074484,-0.014054801318634687,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-09-25,557.96,0.015192591110059902,0.0,-0.010139759383329724,0.0019850579275995646,-0.0038648906146074484,-0.014054801318634687,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-09-26,554.59,-0.006039859488135358,0.015192591110059902,0.0,-0.010139759383329724,0.0019850579275995646,-0.0038648906146074484,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-09-27,564.36,0.017616617681530465,-0.006039859488135358,0.015192591110059902,0.0,-0.010139759383329724,0.0019850579275995646,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-09-28,559.16,-0.0092139768941811,0.017616617681530465,-0.006039859488135358,0.015192591110059902,0.0,-0.010139759383329724,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-10-02,552.85,-0.01128478431933605,-0.0092139768941811,0.017616617681530465,-0.006039859488135358,0.015192591110059902,0.0,Monday,0,1,0
Israel TA-125,ILS,Israel,2000-10-03,554.93,0.0037623225106266206,-0.01128478431933605,-0.0092139768941811,0.017616617681530465,-0.006039859488135358,0.015192591110059902,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-10-04,547.58,-0.013244913772908132,0.0037623225106266206,-0.01128478431933605,-0.0092139768941811,0.017616617681530465,-0.006039859488135358,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-10-05,547.18,-0.0007304868694986868,-0.013244913772908132,0.0037623225106266206,-0.01128478431933605,-0.0092139768941811,0.017616617681530465,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-10-10,514.87,-0.059048210826419,-0.0007304868694986868,-0.013244913772908132,0.0037623225106266206,-0.01128478431933605,-0.0092139768941811,Tuesday,0,1,0
Israel TA-125,ILS,Israel,2000-10-11,507.29,-0.014722162876065772,-0.059048210826419,-0.0007304868694986868,-0.013244913772908132,0.0037623225106266206,-0.01128478431933605,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-10-12,468.98,-0.07551893394310946,-0.014722162876065772,-0.059048210826419,-0.0007304868694986868,-0.013244913772908132,0.0037623225106266206,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-10-15,468.98,0.0,-0.07551893394310946,-0.014722162876065772,-0.059048210826419,-0.0007304868694986868,-0.013244913772908132,Sunday,0,1,0
Israel TA-125,ILS,Israel,2000-10-16,489.92,0.04465009168834491,0.0,-0.07551893394310946,-0.014722162876065772,-0.059048210826419,-0.0007304868694986868,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-10-17,493.47,0.007246080992815177,0.04465009168834491,0.0,-0.07551893394310946,-0.014722162876065772,-0.059048210826419,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-10-18,489.49,-0.008065333252274744,0.007246080992815177,0.04465009168834491,0.0,-0.07551893394310946,-0.014722162876065772,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-10-19,493.73,0.008662076855502684,-0.008065333252274744,0.007246080992815177,0.04465009168834491,0.0,-0.07551893394310946,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-10-22,493.73,0.0,0.008662076855502684,-0.008065333252274744,0.007246080992815177,0.04465009168834491,0.0,Sunday,0,1,0
Israel TA-125,ILS,Israel,2000-10-23,471.53,-0.044963846636825885,0.0,0.008662076855502684,-0.008065333252274744,0.007246080992815177,0.04465009168834491,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-10-24,457.42,-0.029923864865437952,-0.044963846636825885,0.0,0.008662076855502684,-0.008065333252274744,0.007246080992815177,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-10-25,457.5,0.00017489397053033117,-0.029923864865437952,-0.044963846636825885,0.0,0.008662076855502684,-0.008065333252274744,Wednesday,0,0,1
Israel TA-125,ILS,Israel,2000-10-26,455.19,-0.005049180327868857,0.00017489397053033117,-0.029923864865437952,-0.044963846636825885,0.0,0.008662076855502684,Thursday,0,0,2
Israel TA-125,ILS,Israel,2000-10-29,455.19,0.0,-0.005049180327868857,0.00017489397053033117,-0.029923864865437952,-0.044963846636825885,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-10-30,459.22,0.008853445813836045,0.0,-0.005049180327868857,0.00017489397053033117,-0.029923864865437952,-0.044963846636825885,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-10-31,460.52,0.0028308871564826322,0.008853445813836045,0.0,-0.005049180327868857,0.00017489397053033117,-0.029923864865437952,Tuesday,0,0,1
Israel TA-125,ILS,Israel,2000-11-01,468.76,0.017892816815773493,0.0028308871564826322,0.008853445813836045,0.0,-0.005049180327868857,0.00017489397053033117,Wednesday,0,0,2
Israel TA-125,ILS,Israel,2000-11-02,485.99,0.03675654919361724,0.017892816815773493,0.0028308871564826322,0.008853445813836045,0.0,-0.005049180327868857,Thursday,0,0,3
Israel TA-125,ILS,Israel,2000-11-05,485.99,0.0,0.03675654919361724,0.017892816815773493,0.0028308871564826322,0.008853445813836045,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-11-06,498.8,0.02635856704870471,0.0,0.03675654919361724,0.017892816815773493,0.0028308871564826322,0.008853445813836045,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-11-07,495.12,-0.007377706495589428,0.02635856704870471,0.0,0.03675654919361724,0.017892816815773493,0.0028308871564826322,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-11-08,493.56,-0.003150751333010184,-0.007377706495589428,0.02635856704870471,0.0,0.03675654919361724,0.017892816815773493,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-11-09,487.93,-0.011406921144339078,-0.003150751333010184,-0.007377706495589428,0.02635856704870471,0.0,0.03675654919361724,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-11-12,487.93,0.0,-0.011406921144339078,-0.003150751333010184,-0.007377706495589428,0.02635856704870471,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-11-13,474.79,-0.026930092431291346,0.0,-0.011406921144339078,-0.003150751333010184,-0.007377706495589428,0.02635856704870471,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-11-14,481.66,0.014469554961140723,-0.026930092431291346,0.0,-0.011406921144339078,-0.003150751333010184,-0.007377706495589428,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-11-15,486.93,0.010941327907652662,0.014469554961140723,-0.026930092431291346,0.0,-0.011406921144339078,-0.003150751333010184,Wednesday,0,0,1
Israel TA-125,ILS,Israel,2000-11-16,486.25,-0.0013965046310558127,0.010941327907652662,0.014469554961140723,-0.026930092431291346,0.0,-0.011406921144339078,Thursday,0,0,2
Israel TA-125,ILS,Israel,2000-11-19,486.25,0.0,-0.0013965046310558127,0.010941327907652662,0.014469554961140723,-0.026930092431291346,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-11-20,493.67,0.015259640102827796,0.0,-0.0013965046310558127,0.010941327907652662,0.014469554961140723,-0.026930092431291346,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-11-21,482.26,-0.023112605586728025,0.015259640102827796,0.0,-0.0013965046310558127,0.010941327907652662,0.014469554961140723,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-11-22,468.07,-0.02942396217807821,-0.023112605586728025,0.015259640102827796,0.0,-0.0013965046310558127,0.010941327907652662,Wednesday,0,0,0
Israel TA-125,ILS,Israel,2000-11-23,467.41,-0.0014100455060139898,-0.02942396217807821,-0.023112605586728025,0.015259640102827796,0.0,-0.0013965046310558127,Thursday,0,0,0
Israel TA-125,ILS,Israel,2000-11-26,467.41,0.0,-0.0014100455060139898,-0.02942396217807821,-0.023112605586728025,0.015259640102827796,0.0,Sunday,0,0,0
Israel TA-125,ILS,Israel,2000-11-27,483.66,0.034766051218416374,0.0,-0.0014100455060139898,-0.02942396217807821,-0.023112605586728025,0.015259640102827796,Monday,0,0,0
Israel TA-125,ILS,Israel,2000-11-28,475.36,-0.017160815448869063,0.034766051218416374,0.0,-0.0014100455060139898,-0.02942396217807821,-0.023112605586728025,Tuesday,0,0,0
Israel TA-125,ILS,Israel,2000-11-29,478.37,0.006332043083136972,-0.017160815448869063,0.034766051218416374,0.0,-0.0014100455060139898,-0.02942396217807821,Wednesday,0,0,0
