Index,Currency,Country,Date,Price level (local),revenue,R t-1,R t-2,R t-3,R t-4,R t-5,DOW,TAX,after_holiday,afterAccidentDays,super,,,,,
Israel TA-125,ILS,Israel,09/12/2007 00:00,1162.46,0,0.007313565,0.017770997,-0.004932031,0.005630521,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/12/2007 00:00,1174.1,0.010013248,0,0.007313565,0.017770997,-0.004932031,0.005630521,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/12/2007 00:00,1173.99,-9.37E-05,0.010013248,0,0.007313565,0.017770997,-0.004932031,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/12/2007 00:00,1182.58,0.007316928,-9.37E-05,0.010013248,0,0.007313565,0.017770997,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/12/2007 00:00,1172.1,-0.00886198,0.007316928,-9.37E-05,0.010013248,0,0.007313565,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/12/2007 00:00,1172.1,0,-0.00886198,0.007316928,-9.37E-05,0.010013248,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/12/2007 00:00,1124.54,-0.040576743,0,-0.00886198,0.007316928,-9.37E-05,0.010013248,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/12/2007 00:00,1127.77,0.002872286,-0.040576743,0,-0.00886198,0.007316928,-9.37E-05,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/12/2007 00:00,1129.24,0.001303457,0.002872286,-0.040576743,0,-0.00886198,0.007316928,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/12/2007 00:00,1134.98,0.005083065,0.001303457,0.002872286,-0.040576743,0,-0.00886198,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/12/2007 00:00,1134.98,0,0.005083065,0.001303457,0.002872286,-0.040576743,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/12/2007 00:00,1151.98,0.014978238,0,0.005083065,0.001303457,0.002872286,-0.040576743,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,25/12/2007 00:00,1163.22,0.009757114,0.014978238,0,0.005083065,0.001303457,0.002872286,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/12/2007 00:00,1159.64,-0.003077664,0.009757114,0.014978238,0,0.005083065,0.001303457,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/12/2007 00:00,1159.26,-0.000327688,-0.003077664,0.009757114,0.014978238,0,0.005083065,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/12/2007 00:00,1159.26,0,-0.000327688,-0.003077664,0.009757114,0.014978238,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,31/12/2007 00:00,1154.59,-0.004028432,0,-0.000327688,-0.003077664,0.009757114,0.014978238,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,01/01/2008 00:00,1163.65,0.007846941,-0.004028432,0,-0.000327688,-0.003077664,0.009757114,Tuesday,1,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/01/2008 00:00,1159.24,-0.003789799,0.007846941,-0.004028432,0,-0.000327688,-0.003077664,Wednesday,1,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/01/2008 00:00,1144.17,-0.012999896,-0.003789799,0.007846941,-0.004028432,0,-0.000327688,Thursday,1,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/01/2008 00:00,1144.17,0,-0.012999896,-0.003789799,0.007846941,-0.004028432,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,07/01/2008 00:00,1114.78,-0.025686742,0,-0.012999896,-0.003789799,0.007846941,-0.004028432,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,08/01/2008 00:00,1124.73,0.008925528,-0.025686742,0,-0.012999896,-0.003789799,0.007846941,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,09/01/2008 00:00,1113.41,-0.010064638,0.008925528,-0.025686742,0,-0.012999896,-0.003789799,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/01/2008 00:00,1091.99,-0.019238196,-0.010064638,0.008925528,-0.025686742,0,-0.012999896,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/01/2008 00:00,1091.99,0,-0.019238196,-0.010064638,0.008925528,-0.025686742,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,14/01/2008 00:00,1104.85,0.011776665,0,-0.019238196,-0.010064638,0.008925528,-0.025686742,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,15/01/2008 00:00,1086,-0.01706114,0.011776665,0,-0.019238196,-0.010064638,0.008925528,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/01/2008 00:00,1072.28,-0.012633517,-0.01706114,0.011776665,0,-0.019238196,-0.010064638,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/01/2008 00:00,1066.98,-0.004942739,-0.012633517,-0.01706114,0.011776665,0,-0.019238196,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/01/2008 00:00,1066.98,0,-0.004942739,-0.012633517,-0.01706114,0.011776665,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,21/01/2008 00:00,1045.77,-0.019878536,0,-0.004942739,-0.012633517,-0.01706114,0.011776665,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,22/01/2008 00:00,1028.91,-0.016122092,-0.019878536,0,-0.004942739,-0.012633517,-0.01706114,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/01/2008 00:00,998.13,-0.029915153,-0.016122092,-0.019878536,0,-0.004942739,-0.012633517,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/01/2008 00:00,1005.52,0.007403845,-0.029915153,-0.016122092,-0.019878536,0,-0.004942739,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/01/2008 00:00,1005.52,0,0.007403845,-0.029915153,-0.016122092,-0.019878536,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,28/01/2008 00:00,992.88,-0.01257061,0,0.007403845,-0.029915153,-0.016122092,-0.019878536,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/01/2008 00:00,1018.79,0.026095802,-0.01257061,0,0.007403845,-0.029915153,-0.016122092,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/01/2008 00:00,1016.61,-0.002139793,0.026095802,-0.01257061,0,0.007403845,-0.029915153,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,31/01/2008 00:00,1003.47,-0.012925311,-0.002139793,0.026095802,-0.01257061,0,0.007403845,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/02/2008 00:00,1003.47,0,-0.012925311,-0.002139793,0.026095802,-0.01257061,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/02/2008 00:00,1019.32,0.015795191,0,-0.012925311,-0.002139793,0.026095802,-0.01257061,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/02/2008 00:00,1008.01,-0.011095632,0.015795191,0,-0.012925311,-0.002139793,0.026095802,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/02/2008 00:00,1004.3,-0.003680519,-0.011095632,0.015795191,0,-0.012925311,-0.002139793,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,07/02/2008 00:00,989.85,-0.014388131,-0.003680519,-0.011095632,0.015795191,0,-0.012925311,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/02/2008 00:00,989.85,0,-0.014388131,-0.003680519,-0.011095632,0.015795191,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/02/2008 00:00,986.51,-0.003374249,0,-0.014388131,-0.003680519,-0.011095632,0.015795191,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/02/2008 00:00,1006.54,0.0203039,-0.003374249,0,-0.014388131,-0.003680519,-0.011095632,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/02/2008 00:00,1019.61,0.012985078,0.0203039,-0.003374249,0,-0.014388131,-0.003680519,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,14/02/2008 00:00,1023.55,0.003864223,0.012985078,0.0203039,-0.003374249,0,-0.014388131,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/02/2008 00:00,1023.55,0,0.003864223,0.012985078,0.0203039,-0.003374249,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/02/2008 00:00,1019.02,-0.004425773,0,0.003864223,0.012985078,0.0203039,-0.003374249,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/02/2008 00:00,1027.82,0.008635748,-0.004425773,0,0.003864223,0.012985078,0.0203039,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/02/2008 00:00,1015.42,-0.012064369,0.008635748,-0.004425773,0,0.003864223,0.012985078,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,21/02/2008 00:00,1028.26,0.012645014,-0.012064369,0.008635748,-0.004425773,0,0.003864223,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/02/2008 00:00,1028.26,0,0.012645014,-0.012064369,0.008635748,-0.004425773,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,25/02/2008 00:00,1039.28,0.010717134,0,0.012645014,-0.012064369,0.008635748,-0.004425773,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/02/2008 00:00,1045.14,0.005638519,0.010717134,0,0.012645014,-0.012064369,0.008635748,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/02/2008 00:00,1042.67,-0.00236332,0.005638519,0.010717134,0,0.012645014,-0.012064369,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,28/02/2008 00:00,1034.01,-0.0083056,-0.00236332,0.005638519,0.010717134,0,0.012645014,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/03/2008 00:00,1034.01,0,-0.0083056,-0.00236332,0.005638519,0.010717134,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/03/2008 00:00,1003.18,-0.029815959,0,-0.0083056,-0.00236332,0.005638519,0.010717134,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/03/2008 00:00,996.62,-0.006539205,-0.029815959,0,-0.0083056,-0.00236332,0.005638519,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/03/2008 00:00,1011.19,0.014619414,-0.006539205,-0.029815959,0,-0.0083056,-0.00236332,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/03/2008 00:00,998.25,-0.012796804,0.014619414,-0.006539205,-0.029815959,0,-0.0083056,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,09/03/2008 00:00,998.25,0,-0.012796804,0.014619414,-0.006539205,-0.029815959,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/03/2008 00:00,969.83,-0.028469822,0,-0.012796804,0.014619414,-0.006539205,-0.029815959,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/03/2008 00:00,964.95,-0.00503181,-0.028469822,0,-0.012796804,0.014619414,-0.006539205,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/03/2008 00:00,978.53,0.014073268,-0.00503181,-0.028469822,0,-0.012796804,0.014619414,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/03/2008 00:00,942.95,-0.036360663,0.014073268,-0.00503181,-0.028469822,0,-0.012796804,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/03/2008 00:00,942.95,0,-0.036360663,0.014073268,-0.00503181,-0.028469822,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/03/2008 00:00,884.78,-0.061689379,0,-0.036360663,0.014073268,-0.00503181,-0.028469822,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/03/2008 00:00,898.9,0.015958769,-0.061689379,0,-0.036360663,0.014073268,-0.00503181,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/03/2008 00:00,916.97,0.020102347,0.015958769,-0.061689379,0,-0.036360663,0.014073268,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/03/2008 00:00,911.42,-0.006052543,0.020102347,0.015958769,-0.061689379,0,-0.036360663,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/03/2008 00:00,911.42,0,-0.006052543,0.020102347,0.015958769,-0.061689379,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/03/2008 00:00,946.35,0.038324812,0,-0.006052543,0.020102347,0.015958769,-0.061689379,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,25/03/2008 00:00,961.82,0.016347017,0.038324812,0,-0.006052543,0.020102347,0.015958769,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/03/2008 00:00,954.53,-0.007579381,0.016347017,0.038324812,0,-0.006052543,0.020102347,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/03/2008 00:00,950.89,-0.003813395,-0.007579381,0.016347017,0.038324812,0,-0.006052543,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/03/2008 00:00,950.89,0,-0.003813395,-0.007579381,0.016347017,0.038324812,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,31/03/2008 00:00,928.06,-0.024009086,0,-0.003813395,-0.007579381,0.016347017,0.038324812,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,01/04/2008 00:00,944.07,0.01725104,-0.024009086,0,-0.003813395,-0.007579381,0.016347017,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/04/2008 00:00,978.09,0.036035463,0.01725104,-0.024009086,0,-0.003813395,-0.007579381,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/04/2008 00:00,971.22,-0.007023894,0.036035463,0.01725104,-0.024009086,0,-0.003813395,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/04/2008 00:00,971.22,0,-0.007023894,0.036035463,0.01725104,-0.024009086,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,07/04/2008 00:00,983.76,0.012911596,0,-0.007023894,0.036035463,0.01725104,-0.024009086,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,08/04/2008 00:00,983.88,0.000121981,0.012911596,0,-0.007023894,0.036035463,0.01725104,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,09/04/2008 00:00,993.36,0.009635321,0.000121981,0.012911596,0,-0.007023894,0.036035463,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/04/2008 00:00,989.39,-0.003996537,0.009635321,0.000121981,0.012911596,0,-0.007023894,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/04/2008 00:00,989.39,0,-0.003996537,0.009635321,0.000121981,0.012911596,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,14/04/2008 00:00,974.72,-0.014827318,0,-0.003996537,0.009635321,0.000121981,0.012911596,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,15/04/2008 00:00,986.64,0.012229153,-0.014827318,0,-0.003996537,0.009635321,0.000121981,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/04/2008 00:00,1002.17,0.01574029,0.012229153,-0.014827318,0,-0.003996537,0.009635321,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/04/2008 00:00,1008.86,0.006675514,0.01574029,0.012229153,-0.014827318,0,-0.003996537,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,21/04/2008 00:00,1016.55,0.007622465,0.006675514,0.01574029,0.012229153,-0.014827318,0,Monday,0,1,0,0,,,,,
Israel TA-125,ILS,Israel,22/04/2008 00:00,1018.3,0.001721509,0.007622465,0.006675514,0.01574029,0.012229153,-0.014827318,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/04/2008 00:00,1014.23,-0.003996858,0.001721509,0.007622465,0.006675514,0.01574029,0.012229153,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/04/2008 00:00,1018.78,0.004486162,-0.003996858,0.001721509,0.007622465,0.006675514,0.01574029,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/04/2008 00:00,1018.78,0,0.004486162,-0.003996858,0.001721509,0.007622465,0.006675514,Sunday,0,1,0,0,,,,,
Israel TA-125,ILS,Israel,28/04/2008 00:00,1003.42,-0.015076857,0,0.004486162,-0.003996858,0.001721509,0.007622465,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/04/2008 00:00,991.56,-0.011819577,-0.015076857,0,0.004486162,-0.003996858,0.001721509,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/04/2008 00:00,996.17,0.00464924,-0.011819577,-0.015076857,0,0.004486162,-0.003996858,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,01/05/2008 00:00,990.42,-0.005772107,0.00464924,-0.011819577,-0.015076857,0,0.004486162,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/05/2008 00:00,990.42,0,-0.005772107,0.00464924,-0.011819577,-0.015076857,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/05/2008 00:00,1017.03,0.02686739,0,-0.005772107,0.00464924,-0.011819577,-0.015076857,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/05/2008 00:00,1008.74,-0.008151185,0.02686739,0,-0.005772107,0.00464924,-0.011819577,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/05/2008 00:00,1008.74,0,-0.008151185,0.02686739,0,-0.005772107,0.00464924,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/05/2008 00:00,1010.45,0.001695184,0,-0.008151185,0.02686739,0,-0.005772107,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/05/2008 00:00,1011.68,0.001217279,0.001695184,0,-0.008151185,0.02686739,0,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,14/05/2008 00:00,1028.06,0.01619089,0.001217279,0.001695184,0,-0.008151185,0.02686739,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,15/05/2008 00:00,1026.52,-0.001497967,0.01619089,0.001217279,0.001695184,0,-0.008151185,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/05/2008 00:00,1026.52,0,-0.001497967,0.01619089,0.001217279,0.001695184,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/05/2008 00:00,1032.27,0.00560145,0,-0.001497967,0.01619089,0.001217279,0.001695184,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/05/2008 00:00,1014.16,-0.01754386,0.00560145,0,-0.001497967,0.01619089,0.001217279,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,21/05/2008 00:00,1025.71,0.011388736,-0.01754386,0.00560145,0,-0.001497967,0.01619089,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,22/05/2008 00:00,1022.26,-0.003363524,0.011388736,-0.01754386,0.00560145,0,-0.001497967,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,25/05/2008 00:00,1022.26,0,-0.003363524,0.011388736,-0.01754386,0.00560145,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/05/2008 00:00,1007.97,-0.013978831,0,-0.003363524,0.011388736,-0.01754386,0.00560145,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/05/2008 00:00,1022.16,0.0140778,-0.013978831,0,-0.003363524,0.011388736,-0.01754386,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,28/05/2008 00:00,1026.56,0.00430461,0.0140778,-0.013978831,0,-0.003363524,0.011388736,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/05/2008 00:00,1035.68,0.00888404,0.00430461,0.0140778,-0.013978831,0,-0.003363524,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,01/06/2008 00:00,1035.68,0,0.00888404,0.00430461,0.0140778,-0.013978831,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/06/2008 00:00,1026.6,-0.008767187,0,0.00888404,0.00430461,0.0140778,-0.013978831,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/06/2008 00:00,1033.33,0.00655562,-0.008767187,0,0.00888404,0.00430461,0.0140778,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/06/2008 00:00,1025.6,-0.007480669,0.00655562,-0.008767187,0,0.00888404,0.00430461,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/06/2008 00:00,1034.17,0.008356084,-0.007480669,0.00655562,-0.008767187,0,0.00888404,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/06/2008 00:00,1017.21,-0.016399625,0.008356084,-0.007480669,0.00655562,-0.008767187,0,Tuesday,0,1,0,0,,,,,
Israel TA-125,ILS,Israel,11/06/2008 00:00,1016.68,-0.000521033,-0.016399625,0.008356084,-0.007480669,0.00655562,-0.008767187,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/06/2008 00:00,1020.66,0.003914703,-0.000521033,-0.016399625,0.008356084,-0.007480669,0.00655562,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,15/06/2008 00:00,1020.66,0,0.003914703,-0.000521033,-0.016399625,0.008356084,-0.007480669,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/06/2008 00:00,1026.8,0.006015715,0,0.003914703,-0.000521033,-0.016399625,0.008356084,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/06/2008 00:00,1042.21,0.015007791,0.006015715,0,0.003914703,-0.000521033,-0.016399625,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/06/2008 00:00,1036.87,-0.005123727,0.015007791,0.006015715,0,0.003914703,-0.000521033,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,22/06/2008 00:00,1036.87,0,-0.005123727,0.015007791,0.006015715,0,0.003914703,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/06/2008 00:00,1028.97,-0.007619084,0,-0.005123727,0.015007791,0.006015715,0,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/06/2008 00:00,1016.64,-0.011982857,-0.007619084,0,-0.005123727,0.015007791,0.006015715,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,25/06/2008 00:00,1022.74,0.006000157,-0.011982857,-0.007619084,0,-0.005123727,0.015007791,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/06/2008 00:00,1000.32,-0.021921505,0.006000157,-0.011982857,-0.007619084,0,-0.005123727,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/06/2008 00:00,1000.32,0,-0.021921505,0.006000157,-0.011982857,-0.007619084,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/06/2008 00:00,987.51,-0.012805902,0,-0.021921505,0.006000157,-0.011982857,-0.007619084,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/07/2008 00:00,966.66,-0.02111371,-0.012805902,0,-0.021921505,0.006000157,-0.011982857,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/07/2008 00:00,931.43,-0.036445079,-0.02111371,-0.012805902,0,-0.021921505,0.006000157,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/07/2008 00:00,931.43,0,-0.036445079,-0.02111371,-0.012805902,0,-0.021921505,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,07/07/2008 00:00,930.32,-0.001191716,0,-0.036445079,-0.02111371,-0.012805902,0,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,08/07/2008 00:00,921.19,-0.009813828,-0.001191716,0,-0.036445079,-0.02111371,-0.012805902,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,09/07/2008 00:00,931.68,0.011387445,-0.009813828,-0.001191716,0,-0.036445079,-0.02111371,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/07/2008 00:00,926.92,-0.00510905,0.011387445,-0.009813828,-0.001191716,0,-0.036445079,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/07/2008 00:00,926.92,0,-0.00510905,0.011387445,-0.009813828,-0.001191716,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,14/07/2008 00:00,916.4,-0.011349415,0,-0.00510905,0.011387445,-0.009813828,-0.001191716,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,15/07/2008 00:00,894.23,-0.024192492,-0.011349415,0,-0.00510905,0.011387445,-0.009813828,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/07/2008 00:00,891.31,-0.003265379,-0.024192492,-0.011349415,0,-0.00510905,0.011387445,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/07/2008 00:00,916.32,0.028059822,-0.003265379,-0.024192492,-0.011349415,0,-0.00510905,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/07/2008 00:00,916.32,0,0.028059822,-0.003265379,-0.024192492,-0.011349415,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,21/07/2008 00:00,939.05,0.024805745,0,0.028059822,-0.003265379,-0.024192492,-0.011349415,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,22/07/2008 00:00,933.42,-0.005995421,0.024805745,0,0.028059822,-0.003265379,-0.024192492,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/07/2008 00:00,949.68,0.017419811,-0.005995421,0.024805745,0,0.028059822,-0.003265379,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/07/2008 00:00,939.98,-0.010213967,0.017419811,-0.005995421,0.024805745,0,0.028059822,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/07/2008 00:00,939.98,0,-0.010213967,0.017419811,-0.005995421,0.024805745,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,28/07/2008 00:00,938.78,-0.001276623,0,-0.010213967,0.017419811,-0.005995421,0.024805745,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/07/2008 00:00,937.19,-0.001693688,-0.001276623,0,-0.010213967,0.017419811,-0.005995421,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/07/2008 00:00,946.32,0.009741888,-0.001693688,-0.001276623,0,-0.010213967,0.017419811,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,31/07/2008 00:00,948.06,0.001838701,0.009741888,-0.001693688,-0.001276623,0,-0.010213967,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/08/2008 00:00,948.06,0,0.001838701,0.009741888,-0.001693688,-0.001276623,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/08/2008 00:00,925.8,-0.023479527,0,0.001838701,0.009741888,-0.001693688,-0.001276623,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/08/2008 00:00,935.92,0.010931087,-0.023479527,0,0.001838701,0.009741888,-0.001693688,Tuesday,0,0,0,0,,,,,
