"Date","Price","Open","High","Low","Vol.","Change %"
"11/25/1996","4,217.4","4,217.4","4,217.4","4,217.4","","1.06%"
"11/22/1996","4,173.0","4,173.0","4,173.0","4,173.0","","0.61%"
"11/21/1996","4,147.6","4,147.6","4,147.6","4,147.6","","-0.14%"
"11/20/1996","4,153.4","4,153.4","4,153.4","4,153.4","","0.26%"
"11/19/1996","4,142.8","4,142.8","4,142.8","4,142.8","","0.49%"
"11/18/1996","4,122.7","4,122.7","4,122.7","4,122.7","","-0.03%"
"11/15/1996","4,124.0","4,124.0","4,124.0","4,124.0","","0.26%"
"11/14/1996","4,113.3","4,113.3","4,113.3","4,113.3","","0.54%"
"11/13/1996","4,091.1","4,091.1","4,091.1","4,091.1","","0.19%"
"11/12/1996","4,083.4","4,083.4","4,083.4","4,083.4","","-0.17%"
"11/11/1996","4,090.2","4,090.2","4,090.2","4,090.2","","0.13%"
"11/08/1996","4,084.8","4,084.8","4,084.8","4,084.8","","0.37%"
"11/07/1996","4,069.9","4,069.9","4,069.9","4,069.9","","0.35%"
"11/06/1996","4,055.6","4,055.6","4,055.6","4,055.6","","1.35%"
"11/05/1996","4,001.4","4,001.4","4,001.4","4,001.4","","0.90%"
"11/04/1996","3,965.9","3,965.9","3,965.9","3,965.9","","0.37%"
"11/01/1996","3,951.2","3,951.2","3,951.2","3,951.2","","-0.22%"
"10/31/1996","3,959.9","3,959.9","3,959.9","3,959.9","","0.48%"
"10/30/1996","3,941.0","3,941.0","3,941.0","3,941.0","","-0.11%"
"10/29/1996","3,945.4","3,945.4","3,945.4","3,945.4","","0.58%"
"10/28/1996","3,922.6","3,922.6","3,922.6","3,922.6","","-0.61%"
"10/25/1996","3,946.8","3,946.8","3,946.8","3,946.8","","-0.14%"
"10/24/1996","3,952.2","3,952.2","3,952.2","3,952.2","","-0.57%"
"10/23/1996","3,974.8","3,974.8","3,974.8","3,974.8","","-0.08%"
"10/22/1996","3,978.1","3,978.1","3,978.1","3,978.1","","-0.45%"
"10/21/1996","3,996.0","3,996.0","3,996.0","3,996.0","","-0.10%"
"10/18/1996","4,000.2","4,000.2","4,000.2","4,000.2","","0.51%"
"10/17/1996","3,980.1","3,980.1","3,980.1","3,980.1","","0.50%"
"10/16/1996","3,960.2","3,960.2","3,960.2","3,960.2","","0.25%"
"10/15/1996","3,950.3","3,950.3","3,950.3","3,950.3","","-0.17%"
"10/14/1996","3,957.0","3,957.0","3,957.0","3,957.0","","0.36%"
"10/11/1996","3,942.8","3,942.8","3,942.8","3,942.8","","0.68%"
"10/10/1996","3,916.0","3,916.0","3,916.0","3,916.0","","-0.27%"
"10/09/1996","3,926.6","3,926.6","3,926.6","3,926.6","","-0.58%"
"10/08/1996","3,949.4","3,949.4","3,949.4","3,949.4","","-0.33%"
"10/07/1996","3,962.4","3,962.4","3,962.4","3,962.4","","0.15%"
"10/04/1996","3,956.3","3,956.3","3,956.3","3,956.3","","1.09%"
"10/03/1996","3,913.8","3,913.8","3,913.8","3,913.8","","-0.11%"
"10/02/1996","3,918.0","3,918.0","3,918.0","3,918.0","","0.64%"
"10/01/1996","3,893.0","3,893.0","3,893.0","3,893.0","","0.23%"
"09/30/1996","3,884.1","3,884.1","3,884.1","3,884.1","","0.29%"
"09/27/1996","3,872.8","3,872.8","3,872.8","3,872.8","","0.07%"
"09/26/1996","3,869.9","3,869.9","3,869.9","3,869.9","","0.19%"
"09/25/1996","3,862.6","3,862.6","3,862.6","3,862.6","","0.02%"
"09/24/1996","3,861.8","3,861.8","3,861.8","3,861.8","","-0.08%"
"09/23/1996","3,864.8","3,864.8","3,864.8","3,864.8","","-0.07%"
"09/20/1996","3,867.6","3,867.6","3,867.6","3,867.6","","0.50%"
"09/19/1996","3,848.2","3,848.2","3,848.2","3,848.2","","0.14%"
"09/18/1996","3,842.9","3,842.9","3,842.9","3,842.9","","-0.27%"
"09/17/1996","3,853.4","3,853.4","3,853.4","3,853.4","","-0.27%"
"09/16/1996","3,863.8","3,863.8","3,863.8","3,863.8","","0.47%"
"09/13/1996","3,845.7","3,845.7","3,845.7","3,845.7","","1.10%"
"09/12/1996","3,803.7","3,803.7","3,803.7","3,803.7","","0.48%"
"09/11/1996","3,785.4","3,785.4","3,785.4","3,785.4","","0.42%"
"09/10/1996","3,769.4","3,769.4","3,769.4","3,769.4","","0.06%"
"09/09/1996","3,767.2","3,767.2","3,767.2","3,767.2","","1.02%"
"09/06/1996","3,729.0","3,729.0","3,729.0","3,729.0","","0.87%"
"09/05/1996","3,697.0","3,697.0","3,697.0","3,697.0","","-0.78%"
"09/04/1996","3,725.9","3,725.9","3,725.9","3,725.9","","0.17%"
"09/03/1996","3,719.4","3,719.4","3,719.4","3,719.4","","0.22%"
"08/30/1996","3,711.3","3,711.3","3,711.3","3,711.3","","-0.67%"
"08/29/1996","3,736.3","3,736.3","3,736.3","3,736.3","","-0.96%"
"08/28/1996","3,772.6","3,772.6","3,772.6","3,772.6","","-0.10%"
"08/27/1996","3,776.4","3,776.4","3,776.4","3,776.4","","0.35%"
"08/26/1996","3,763.1","3,763.1","3,763.1","3,763.1","","-0.37%"
"08/23/1996","3,777.2","3,777.2","3,777.2","3,777.2","","-0.42%"
"08/22/1996","3,793.0","3,793.0","3,793.0","3,793.0","","0.73%"
"08/21/1996","3,765.4","3,765.4","3,765.4","3,765.4","","-0.14%"
"08/20/1996","3,770.7","3,770.7","3,770.7","3,770.7","","-0.01%"
"08/19/1996","3,771.0","3,771.0","3,771.0","3,771.0","","0.19%"
"08/16/1996","3,763.8","3,763.8","3,763.8","3,763.8","","0.49%"
"08/15/1996","3,745.4","3,745.4","3,745.4","3,745.4","","0.16%"
"08/14/1996","3,739.3","3,739.3","3,739.3","3,739.3","","0.29%"
"08/13/1996","3,728.5","3,728.5","3,728.5","3,728.5","","-0.71%"
"08/12/1996","3,755.1","3,755.1","3,755.1","3,755.1","","0.48%"
"08/09/1996","3,737.2","3,737.2","3,737.2","3,737.2","","-0.13%"
"08/08/1996","3,742.2","3,742.2","3,742.2","3,742.2","","-0.15%"
"08/07/1996","3,747.7","3,747.7","3,747.7","3,747.7","","0.22%"
"08/06/1996","3,739.4","3,739.4","3,739.4","3,739.4","","0.24%"
"08/05/1996","3,730.5","3,730.5","3,730.5","3,730.5","","-0.30%"
"08/02/1996","3,741.7","3,741.7","3,741.7","3,741.7","","1.75%"
"08/01/1996","3,677.3","3,677.3","3,677.3","3,677.3","","1.48%"
"07/31/1996","3,623.6","3,623.6","3,623.6","3,623.6","","0.69%"
"07/30/1996","3,598.9","3,598.9","3,598.9","3,598.9","","0.51%"
"07/29/1996","3,580.7","3,580.7","3,580.7","3,580.7","","-0.65%"
"07/26/1996","3,604.3","3,604.3","3,604.3","3,604.3","","0.74%"
"07/25/1996","3,577.8","3,577.8","3,577.8","3,577.8","","0.68%"
"07/24/1996","3,553.5","3,553.5","3,553.5","3,553.5","","-0.32%"
"07/23/1996","3,564.8","3,564.8","3,564.8","3,564.8","","-0.91%"
"07/22/1996","3,597.4","3,597.4","3,597.4","3,597.4","","-0.78%"
"07/19/1996","3,625.8","3,625.8","3,625.8","3,625.8","","-0.64%"
"07/18/1996","3,649.0","3,649.0","3,649.0","3,649.0","","1.47%"
"07/17/1996","3,596.1","3,596.1","3,596.1","3,596.1","","0.98%"
"07/16/1996","3,561.2","3,561.2","3,561.2","3,561.2","","-0.55%"
"07/15/1996","3,581.0","3,581.0","3,581.0","3,581.0","","-2.36%"
"07/12/1996","3,667.4","3,667.4","3,667.4","3,667.4","","0.06%"
"07/11/1996","3,665.3","3,665.3","3,665.3","3,665.3","","-1.45%"
"07/10/1996","3,719.3","3,719.3","3,719.3","3,719.3","","0.05%"
"07/09/1996","3,717.4","3,717.4","3,717.4","3,717.4","","0.35%"
"07/08/1996","3,704.3","3,704.3","3,704.3","3,704.3","","-0.82%"
"07/05/1996","3,735.1","3,735.1","3,735.1","3,735.1","","-1.98%"
"07/03/1996","3,810.5","3,810.5","3,810.5","3,810.5","","-0.18%"
"07/02/1996","3,817.2","3,817.2","3,817.2","3,817.2","","-0.19%"
"07/01/1996","3,824.5","3,824.5","3,824.5","3,824.5","","0.70%"
"06/28/1996","3,798.1","3,798.1","3,798.1","3,798.1","","0.45%"
"06/27/1996","3,780.9","3,780.9","3,780.9","3,780.9","","0.48%"
"06/26/1996","3,762.9","3,762.9","3,762.9","3,762.9","","-0.60%"
"06/25/1996","3,785.7","3,785.7","3,785.7","3,785.7","","0.01%"
"06/24/1996","3,785.5","3,785.5","3,785.5","3,785.5","","0.28%"
"06/21/1996","3,775.0","3,775.0","3,775.0","3,775.0","","0.58%"
"06/20/1996","3,753.2","3,753.2","3,753.2","3,753.2","","-0.10%"
"06/19/1996","3,757.1","3,757.1","3,757.1","3,757.1","","-0.07%"
"06/18/1996","3,759.8","3,759.8","3,759.8","3,759.8","","-0.38%"
"06/17/1996","3,774.0","3,774.0","3,774.0","3,774.0","","-0.08%"
"06/14/1996","3,776.9","3,776.9","3,776.9","3,776.9","","-0.25%"
"06/13/1996","3,786.2","3,786.2","3,786.2","3,786.2","","-0.17%"
"06/12/1996","3,792.6","3,792.6","3,792.6","3,792.6","","-0.24%"
"06/11/1996","3,801.8","3,801.8","3,801.8","3,801.8","","-0.17%"
"06/10/1996","3,808.3","3,808.3","3,808.3","3,808.3","","-0.12%"
"06/07/1996","3,813.0","3,813.0","3,813.0","3,813.0","","-0.14%"
"06/06/1996","3,818.2","3,818.2","3,818.2","3,818.2","","-0.63%"
"06/05/1996","3,842.3","3,842.3","3,842.3","3,842.3","","0.72%"
"06/04/1996","3,815.0","3,815.0","3,815.0","3,815.0","","0.71%"
"06/03/1996","3,788.2","3,788.2","3,788.2","3,788.2","","-0.16%"
"05/31/1996","3,794.2","3,794.2","3,794.2","3,794.2","","-0.39%"
"05/30/1996","3,809.1","3,809.1","3,809.1","3,809.1","","0.50%"
"05/29/1996","3,790.1","3,790.1","3,790.1","3,790.1","","-0.57%"
"05/28/1996","3,812.0","3,812.0","3,812.0","3,812.0","","-0.89%"
"05/24/1996","3,846.1","3,846.1","3,846.1","3,846.1","","0.36%"
"05/23/1996","3,832.2","3,832.2","3,832.2","3,832.2","","-0.35%"
"05/22/1996","3,845.6","3,845.6","3,845.6","3,845.6","","0.73%"
"05/21/1996","3,817.7","3,817.7","3,817.7","3,817.7","","-0.01%"
"05/20/1996","3,818.1","3,818.1","3,818.1","3,818.1","","0.65%"
"05/17/1996","3,793.6","3,793.6","3,793.6","3,793.6","","0.66%"
"05/16/1996","3,768.6","3,768.6","3,768.6","3,768.6","","-0.06%"
"05/15/1996","3,771.0","3,771.0","3,771.0","3,771.0","","0.03%"
"05/14/1996","3,769.8","3,769.8","3,769.8","3,769.8","","0.62%"
"05/13/1996","3,746.6","3,746.6","3,746.6","3,746.6","","1.23%"
"05/10/1996","3,701.0","3,701.0","3,701.0","3,701.0","","0.98%"
"05/09/1996","3,665.0","3,665.0","3,665.0","3,665.0","","0.18%"
"05/08/1996","3,658.3","3,658.3","3,658.3","3,658.3","","0.77%"
"05/07/1996","3,630.3","3,630.3","3,630.3","3,630.3","","-0.41%"
"05/06/1996","3,645.2","3,645.2","3,645.2","3,645.2","","-0.19%"
"05/03/1996","3,652.2","3,652.2","3,652.2","3,652.2","","-0.23%"
"05/02/1996","3,660.7","3,660.7","3,660.7","3,660.7","","-1.51%"
"05/01/1996","3,717.0","3,717.0","3,717.0","3,717.0","","0.08%"
"04/30/1996","3,713.9","3,713.9","3,713.9","3,713.9","","0.00%"
"04/29/1996","3,713.9","3,713.9","3,713.9","3,713.9","","0.12%"
"04/26/1996","3,709.5","3,709.5","3,709.5","3,709.5","","0.15%"
"04/25/1996","3,703.9","3,703.9","3,703.9","3,703.9","","0.38%"
"04/24/1996","3,689.8","3,689.8","3,689.8","3,689.8","","-0.18%"
"04/23/1996","3,696.6","3,696.6","3,696.6","3,696.6","","0.51%"
"04/22/1996","3,677.8","3,677.8","3,677.8","3,677.8","","0.41%"
"04/19/1996","3,662.7","3,662.7","3,662.7","3,662.7","","0.29%"
"04/18/1996","3,652.1","3,652.1","3,652.1","3,652.1","","0.24%"
"04/17/1996","3,643.3","3,643.3","3,643.3","3,643.3","","-0.50%"
"04/16/1996","3,661.5","3,661.5","3,661.5","3,661.5","","0.31%"
"04/15/1996","3,650.1","3,650.1","3,650.1","3,650.1","","0.81%"
"04/12/1996","3,620.6","3,620.6","3,620.6","3,620.6","","0.89%"
"04/11/1996","3,588.5","3,588.5","3,588.5","3,588.5","","-0.45%"
"04/10/1996","3,604.9","3,604.9","3,604.9","3,604.9","","-1.22%"
"04/09/1996","3,649.3","3,649.3","3,649.3","3,649.3","","-0.15%"
"04/08/1996","3,654.8","3,654.8","3,654.8","3,654.8","","-1.78%"
"04/04/1996","3,721.1","3,721.1","3,721.1","3,721.1","","0.03%"
"04/03/1996","3,719.9","3,719.9","3,719.9","3,719.9","","0.06%"
"04/02/1996","3,717.7","3,717.7","3,717.7","3,717.7","","0.19%"
"04/01/1996","3,710.8","3,710.8","3,710.8","3,710.8","","1.16%"
"03/29/1996","3,668.2","3,668.2","3,668.2","3,668.2","","-0.39%"
"03/28/1996","3,682.6","3,682.6","3,682.6","3,682.6","","0.05%"
"03/27/1996","3,680.6","3,680.6","3,680.6","3,680.6","","-0.55%"
"03/26/1996","3,701.1","3,701.1","3,701.1","3,701.1","","0.36%"
"03/25/1996","3,687.8","3,687.8","3,687.8","3,687.8","","0.00%"
"03/22/1996","3,687.8","3,687.8","3,687.8","3,687.8","","0.20%"
"03/21/1996","3,680.3","3,680.3","3,680.3","3,680.3","","-0.04%"
"03/20/1996","3,681.8","3,681.8","3,681.8","3,681.8","","-0.10%"
"03/19/1996","3,685.5","3,685.5","3,685.5","3,685.5","","-0.07%"
"03/18/1996","3,687.9","3,687.9","3,687.9","3,687.9","","1.57%"
"03/15/1996","3,630.9","3,630.9","3,630.9","3,630.9","","0.00%"
"03/14/1996","3,631.0","3,631.0","3,631.0","3,631.0","","0.45%"
"03/13/1996","3,614.7","3,614.7","3,614.7","3,614.7","","0.14%"
"03/12/1996","3,609.8","3,609.8","3,609.8","3,609.8","","-0.40%"
"03/11/1996","3,624.2","3,624.2","3,624.2","3,624.2","","0.89%"
"03/08/1996","3,592.3","3,592.3","3,592.3","3,592.3","","-2.97%"
"03/07/1996","3,702.3","3,702.3","3,702.3","3,702.3","","0.19%"
"03/06/1996","3,695.3","3,695.3","3,695.3","3,695.3","","-0.36%"
"03/05/1996","3,708.7","3,708.7","3,708.7","3,708.7","","0.54%"
"03/04/1996","3,688.9","3,688.9","3,688.9","3,688.9","","1.07%"
"03/01/1996","3,649.8","3,649.8","3,649.8","3,649.8","","0.69%"
"02/29/1996","3,624.7","3,624.7","3,624.7","3,624.7","","-0.53%"
"02/28/1996","3,643.9","3,643.9","3,643.9","3,643.9","","-0.28%"
"02/27/1996","3,654.2","3,654.2","3,654.2","3,654.2","","-0.39%"
"02/26/1996","3,668.6","3,668.6","3,668.6","3,668.6","","-1.14%"
"02/23/1996","3,710.8","3,710.8","3,710.8","3,710.8","","0.03%"
"02/22/1996","3,709.8","3,709.8","3,709.8","3,709.8","","1.50%"
"02/21/1996","3,654.9","3,654.9","3,654.9","3,654.9","","0.99%"
"02/20/1996","3,619.1","3,619.1","3,619.1","3,619.1","","-1.13%"
"02/16/1996","3,660.5","3,660.5","3,660.5","3,660.5","","-0.45%"
"02/15/1996","3,677.1","3,677.1","3,677.1","3,677.1","","-0.45%"
"02/14/1996","3,693.9","3,693.9","3,693.9","3,693.9","","-0.55%"
"02/13/1996","3,714.4","3,714.4","3,714.4","3,714.4","","-0.12%"
"02/12/1996","3,718.8","3,718.8","3,718.8","3,718.8","","0.65%"
"02/09/1996","3,694.9","3,694.9","3,694.9","3,694.9","","0.08%"
"02/08/1996","3,691.8","3,691.8","3,691.8","3,691.8","","0.82%"
"02/07/1996","3,661.9","3,661.9","3,661.9","3,661.9","","0.47%"
"02/06/1996","3,644.6","3,644.6","3,644.6","3,644.6","","0.71%"
"02/05/1996","3,619.0","3,619.0","3,619.0","3,619.0","","0.64%"
"02/02/1996","3,596.0","3,596.0","3,596.0","3,596.0","","-0.34%"
"02/01/1996","3,608.1","3,608.1","3,608.1","3,608.1","","0.35%"
"01/31/1996","3,595.4","3,595.4","3,595.4","3,595.4","","0.82%"
"01/30/1996","3,566.3","3,566.3","3,566.3","3,566.3","","0.92%"
"01/29/1996","3,533.7","3,533.7","3,533.7","3,533.7","","0.41%"
"01/26/1996","3,519.4","3,519.4","3,519.4","3,519.4","","0.69%"
"01/25/1996","3,495.2","3,495.2","3,495.2","3,495.2","","-0.35%"
"01/24/1996","3,507.5","3,507.5","3,507.5","3,507.5","","0.97%"
"01/23/1996","3,473.8","3,473.8","3,473.8","3,473.8","","-0.05%"
"01/22/1996","3,475.6","3,475.6","3,475.6","3,475.6","","0.26%"
"01/19/1996","3,466.7","3,466.7","3,466.7","3,466.7","","0.52%"
"01/18/1996","3,448.6","3,448.6","3,448.6","3,448.6","","0.26%"
"01/17/1996","3,439.5","3,439.5","3,439.5","3,439.5","","-0.17%"
"01/16/1996","3,445.2","3,445.2","3,445.2","3,445.2","","1.10%"
"01/15/1996","3,407.8","3,407.8","3,407.8","3,407.8","","-0.20%"
"01/12/1996","3,414.8","3,414.8","3,414.8","3,414.8","","-0.10%"
"01/11/1996","3,418.3","3,418.3","3,418.3","3,418.3","","0.58%"
"01/10/1996","3,398.5","3,398.5","3,398.5","3,398.5","","-1.85%"
"01/09/1996","3,462.7","3,462.7","3,462.7","3,462.7","","-1.14%"
"01/08/1996","3,502.7","3,502.7","3,502.7","3,502.7","","0.33%"
"01/05/1996","3,491.2","3,491.2","3,491.2","3,491.2","","-0.16%"
"01/04/1996","3,496.9","3,496.9","3,496.9","3,496.9","","-0.57%"
"01/03/1996","3,517.1","3,517.1","3,517.1","3,517.1","","0.28%"
"01/02/1996","3,507.4","3,507.4","3,507.4","3,507.4","","0.67%"
"12/29/1995","3,484.2","3,484.2","3,484.2","3,484.2","","0.35%"
"12/28/1995","3,471.9","3,471.9","3,471.9","3,471.9","","0.07%"
"12/27/1995","3,469.6","3,469.6","3,469.6","3,469.6","","0.15%"
"12/26/1995","3,464.4","3,464.4","3,464.4","3,464.4","","0.40%"
"12/22/1995","3,450.7","3,450.7","3,450.7","3,450.7","","0.23%"
"12/21/1995","3,442.9","3,442.9","3,442.9","3,442.9","","0.62%"
"12/20/1995","3,421.8","3,421.8","3,421.8","3,421.8","","-0.64%"
"12/19/1995","3,444.0","3,444.0","3,444.0","3,444.0","","0.63%"
"12/18/1995","3,422.3","3,422.3","3,422.3","3,422.3","","-1.52%"
"12/15/1995","3,475.2","3,475.2","3,475.2","3,475.2","","-0.13%"
"12/14/1995","3,479.8","3,479.8","3,479.8","3,479.8","","-0.63%"
"12/13/1995","3,501.7","3,501.7","3,501.7","3,501.7","","0.42%"
"12/12/1995","3,487.2","3,487.2","3,487.2","3,487.2","","-0.11%"
"12/11/1995","3,491.1","3,491.1","3,491.1","3,491.1","","0.35%"
"12/08/1995","3,479.0","3,479.0","3,479.0","3,479.0","","0.08%"
"12/07/1995","3,476.3","3,476.3","3,476.3","3,476.3","","-0.62%"
"12/06/1995","3,498.1","3,498.1","3,498.1","3,498.1","","0.32%"
"12/05/1995","3,487.1","3,487.1","3,487.1","3,487.1","","0.67%"
"12/04/1995","3,463.9","3,463.9","3,463.9","3,463.9","","0.98%"
"12/01/1995","3,430.4","3,430.4","3,430.4","3,430.4","","0.26%"
"11/30/1995","3,421.6","3,421.6","3,421.6","3,421.6","","-0.12%"
"11/29/1995","3,425.8","3,425.8","3,425.8","3,425.8","","0.31%"
"11/28/1995","3,415.2","3,415.2","3,415.2","3,415.2","","0.55%"
"11/27/1995","3,396.6","3,396.6","3,396.6","3,396.6","","0.26%"
"11/24/1995","3,387.8","3,387.8","3,387.8","3,387.8","","0.22%"
"11/22/1995","3,380.5","3,380.5","3,380.5","3,380.5","","-0.16%"
"11/21/1995","3,386.0","3,386.0","3,386.0","3,386.0","","0.41%"
"11/20/1995","3,372.2","3,372.2","3,372.2","3,372.2","","-0.38%"
"11/17/1995","3,384.9","3,384.9","3,384.9","3,384.9","","0.52%"
"11/16/1995","3,367.5","3,367.5","3,367.5","3,367.5","","0.63%"
"11/15/1995","3,346.3","3,346.3","3,346.3","3,346.3","","0.64%"
"11/14/1995","3,325.0","3,325.0","3,325.0","3,325.0","","-0.37%"
"11/13/1995","3,337.4","3,337.4","3,337.4","3,337.4","","-0.05%"
"11/10/1995","3,339.0","3,339.0","3,339.0","3,339.0","","-0.06%"
"11/09/1995","3,341.0","3,341.0","3,341.0","3,341.0","","0.13%"
"11/08/1995","3,336.5","3,336.5","3,336.5","3,336.5","","0.82%"
"11/07/1995","3,309.5","3,309.5","3,309.5","3,309.5","","-0.20%"
"11/06/1995","3,316.1","3,316.1","3,316.1","3,316.1","","-0.21%"
"11/03/1995","3,323.0","3,323.0","3,323.0","3,323.0","","0.18%"
"11/02/1995","3,316.9","3,316.9","3,316.9","3,316.9","","0.86%"
"11/01/1995","3,288.6","3,288.6","3,288.6","3,288.6","","0.46%"
"10/31/1995","3,273.7","3,273.7","3,273.7","3,273.7","","-0.17%"
"10/30/1995","3,279.3","3,279.3","3,279.3","3,279.3","","0.49%"
"10/27/1995","3,263.4","3,263.4","3,263.4","3,263.4","","0.35%"
"10/26/1995","3,252.1","3,252.1","3,252.1","3,252.1","","-1.01%"
"10/25/1995","3,285.4","3,285.4","3,285.4","3,285.4","","-0.70%"
"10/24/1995","3,308.5","3,308.5","3,308.5","3,308.5","","0.18%"
"10/23/1995","3,302.4","3,302.4","3,302.4","3,302.4","","-0.48%"
"10/20/1995","3,318.3","3,318.3","3,318.3","3,318.3","","-0.49%"
"10/19/1995","3,334.8","3,334.8","3,334.8","3,334.8","","0.35%"
"10/18/1995","3,323.2","3,323.2","3,323.2","3,323.2","","0.06%"
"10/17/1995","3,321.2","3,321.2","3,321.2","3,321.2","","0.35%"
"10/16/1995","3,309.5","3,309.5","3,309.5","3,309.5","","-0.21%"
"10/13/1995","3,316.4","3,316.4","3,316.4","3,316.4","","0.41%"
"10/12/1995","3,302.9","3,302.9","3,302.9","3,302.9","","0.60%"
"10/11/1995","3,283.2","3,283.2","3,283.2","3,283.2","","0.35%"
"10/10/1995","3,271.6","3,271.6","3,271.6","3,271.6","","-0.30%"
"10/09/1995","3,281.6","3,281.6","3,281.6","3,281.6","","-0.65%"
"10/06/1995","3,303.0","3,303.0","3,303.0","3,303.0","","0.12%"
"10/05/1995","3,299.1","3,299.1","3,299.1","3,299.1","","0.09%"
"10/04/1995","3,296.2","3,296.2","3,296.2","3,296.2","","-0.12%"
"10/03/1995","3,300.0","3,300.0","3,300.0","3,300.0","","0.01%"
"10/02/1995","3,299.8","3,299.8","3,299.8","3,299.8","","-0.38%"
"09/29/1995","3,312.3","3,312.3","3,312.3","3,312.3","","-0.01%"
"09/28/1995","3,312.6","3,312.6","3,312.6","3,312.6","","0.63%"
"09/27/1995","3,291.8","3,291.8","3,291.8","3,291.8","","-0.16%"
"09/26/1995","3,297.1","3,297.1","3,297.1","3,297.1","","0.02%"
"09/25/1995","3,296.5","3,296.5","3,296.5","3,296.5","","-0.04%"
"09/22/1995","3,297.7","3,297.7","3,297.7","3,297.7","","-0.27%"
"09/21/1995","3,306.5","3,306.5","3,306.5","3,306.5","","-0.51%"
"09/20/1995","3,323.6","3,323.6","3,323.6","3,323.6","","0.39%"
"09/19/1995","3,310.7","3,310.7","3,310.7","3,310.7","","0.18%"
"09/18/1995","3,304.9","3,304.9","3,304.9","3,304.9","","-0.14%"
"09/15/1995","3,309.6","3,309.6","3,309.6","3,309.6","","0.08%"
"09/14/1995","3,306.9","3,306.9","3,306.9","3,306.9","","0.76%"
"09/13/1995","3,281.9","3,281.9","3,281.9","3,281.9","","0.34%"
"09/12/1995","3,270.9","3,270.9","3,270.9","3,270.9","","0.47%"
"09/11/1995","3,255.6","3,255.6","3,255.6","3,255.6","","0.16%"
"09/08/1995","3,250.3","3,250.3","3,250.3","3,250.3","","0.37%"
"09/07/1995","3,238.2","3,238.2","3,238.2","3,238.2","","-0.05%"
"09/06/1995","3,239.7","3,239.7","3,239.7","3,239.7","","0.30%"
"09/05/1995","3,230.0","3,230.0","3,230.0","3,230.0","","0.74%"
"09/01/1995","3,206.3","3,206.3","3,206.3","3,206.3","","0.41%"
"08/31/1995","3,193.3","3,193.3","3,193.3","3,193.3","","0.20%"
"08/30/1995","3,186.9","3,186.9","3,186.9","3,186.9","","0.14%"
"08/29/1995","3,182.3","3,182.3","3,182.3","3,182.3","","0.09%"
"08/28/1995","3,179.4","3,179.4","3,179.4","3,179.4","","-0.05%"
"08/25/1995","3,181.1","3,181.1","3,181.1","3,181.1","","0.50%"
"08/24/1995","3,165.2","3,165.2","3,165.2","3,165.2","","0.11%"
"08/23/1995","3,161.7","3,161.7","3,161.7","3,161.7","","-0.38%"
"08/22/1995","3,173.8","3,173.8","3,173.8","3,173.8","","0.08%"
"08/21/1995","3,171.2","3,171.2","3,171.2","3,171.2","","0.04%"
"08/18/1995","3,169.9","3,169.9","3,169.9","3,169.9","","0.05%"
"08/17/1995","3,168.2","3,168.2","3,168.2","3,168.2","","-0.07%"
"08/16/1995","3,170.4","3,170.4","3,170.4","3,170.4","","0.20%"
"08/15/1995","3,164.0","3,164.0","3,164.0","3,164.0","","-0.17%"
"08/14/1995","3,169.5","3,169.5","3,169.5","3,169.5","","0.67%"
"08/11/1995","3,148.5","3,148.5","3,148.5","3,148.5","","-0.50%"
"08/10/1995","3,164.2","3,164.2","3,164.2","3,164.2","","-0.27%"
"08/09/1995","3,172.8","3,172.8","3,172.8","3,172.8","","-0.18%"
"08/08/1995","3,178.4","3,178.4","3,178.4","3,178.4","","0.02%"
"08/07/1995","3,177.8","3,177.8","3,177.8","3,177.8","","0.21%"
"08/04/1995","3,171.2","3,171.2","3,171.2","3,171.2","","-0.01%"
"08/03/1995","3,171.4","3,171.4","3,171.4","3,171.4","","-0.08%"
"08/02/1995","3,173.8","3,173.8","3,173.8","3,173.8","","-0.04%"
"08/01/1995","3,175.1","3,175.1","3,175.1","3,175.1","","-0.35%"
"07/31/1995","3,186.1","3,186.1","3,186.1","3,186.1","","-0.02%"
"07/28/1995","3,186.7","3,186.7","3,186.7","3,186.7","","-0.25%"
"07/27/1995","3,194.6","3,194.6","3,194.6","3,194.6","","0.62%"
"07/26/1995","3,175.0","3,175.0","3,175.0","3,175.0","","0.12%"
"07/25/1995","3,171.3","3,171.3","3,171.3","3,171.3","","0.65%"
"07/24/1995","3,150.9","3,150.9","3,150.9","3,150.9","","0.45%"
"07/21/1995","3,136.9","3,136.9","3,136.9","3,136.9","","0.11%"
"07/20/1995","3,133.6","3,133.6","3,133.6","3,133.6","","0.49%"
"07/19/1995","3,118.3","3,118.3","3,118.3","3,118.3","","-1.16%"
"07/18/1995","3,155.0","3,155.0","3,155.0","3,155.0","","-0.54%"
"07/17/1995","3,172.2","3,172.2","3,172.2","3,172.2","","0.37%"
"07/14/1995","3,160.5","3,160.5","3,160.5","3,160.5","","-0.30%"
"07/13/1995","3,169.9","3,169.9","3,169.9","3,169.9","","-0.05%"
"07/12/1995","3,171.4","3,171.4","3,171.4","3,171.4","","0.92%"
"07/11/1995","3,142.4","3,142.4","3,142.4","3,142.4","","-0.28%"
"07/10/1995","3,151.3","3,151.3","3,151.3","3,151.3","","0.11%"
"07/07/1995","3,147.9","3,147.9","3,147.9","3,147.9","","0.43%"
"07/06/1995","3,134.4","3,134.4","3,134.4","3,134.4","","1.10%"
