Date,Price,Open,High,Low,Change
25/07/2008,"8,395.60","8,369.90","8,431.80","8,360.00",0.31%
24/07/2008,"8,369.90","8,580.70","8,584.10","8,356.20",-2.46%
23/07/2008,"8,580.60","8,566.60","8,633.10","8,559.00",0.16%
22/07/2008,"8,566.60","8,499.70","8,566.60","8,402.10",0.79%
21/07/2008,"8,499.70","8,453.90","8,519.00","8,453.90",0.54%
18/07/2008,"8,453.90","8,415.10","8,465.60","8,404.70",0.46%
17/07/2008,"8,415.00","8,332.90","8,436.30","8,329.90",0.99%
16/07/2008,"8,332.80","8,157.80","8,332.90","8,114.20",2.15%
15/07/2008,"8,157.80","8,287.80","8,287.80","8,089.50",-1.57%
14/07/2008,"8,287.80","8,347.30","8,435.40","8,266.50",-0.71%
11/07/2008,"8,347.20","8,436.10","8,438.40","8,251.00",-1.05%
10/07/2008,"8,435.90","8,371.50","8,459.00","8,329.90",0.77%
09/07/2008,"8,371.60","8,516.00","8,571.20","8,369.70",-1.69%
08/07/2008,"8,515.80","8,400.20","8,517.80","8,313.90",1.38%
07/07/2008,"8,400.20","8,481.60","8,536.10","8,331.80",-0.96%
03/07/2008,"8,481.50","8,465.50","8,533.90","8,410.40",0.19%
02/07/2008,"8,465.50","8,641.10","8,694.10","8,464.90",-2.03%
01/07/2008,"8,641.30","8,660.30","8,660.30","8,491.50",-0.22%
30/06/2008,"8,660.50","8,623.60","8,716.20","8,623.60",0.43%
27/06/2008,"8,623.50","8,640.70","8,694.10","8,591.00",-0.20%
26/06/2008,"8,640.70","8,865.10","8,865.10","8,640.70",-2.54%
25/06/2008,"8,865.80","8,803.20","8,945.50","8,803.20",0.71%
24/06/2008,"8,803.30","8,841.80","8,877.40","8,750.50",-0.44%
23/06/2008,"8,841.90","8,829.30","8,864.00","8,819.70",0.14%
20/06/2008,"8,829.20","8,988.80","8,988.80","8,807.90",-1.78%
19/06/2008,"8,988.80","8,999.60","9,012.10","8,940.80",-0.12%
18/06/2008,"8,999.60","9,074.50","9,074.50","8,960.70",-0.82%
17/06/2008,"9,074.40","9,088.00","9,149.10","9,069.80",-0.15%
16/06/2008,"9,087.90","9,063.10","9,111.40","9,037.40",0.27%
13/06/2008,"9,063.20","8,947.80","9,063.60","8,947.80",1.29%
12/06/2008,"8,947.70","8,941.40","9,023.70","8,904.70",0.07%
11/06/2008,"8,941.30","9,067.10","9,071.10","8,940.80",-1.39%
10/06/2008,"9,067.10","9,148.70","9,148.70","9,039.00",-0.90%
09/06/2008,"9,149.10","9,152.50","9,210.00","9,086.20",-0.04%
06/06/2008,"9,152.50","9,408.30","9,408.30","9,149.80",-2.72%
05/06/2008,"9,408.50","9,212.80","9,408.80","9,212.80",2.12%
04/06/2008,"9,212.80","9,261.90","9,288.50","9,190.40",-0.53%
03/06/2008,"9,262.00","9,316.60","9,358.50","9,216.00",-0.59%
02/06/2008,"9,316.60","9,401.10","9,401.10","9,271.30",-0.90%
30/05/2008,"9,401.10","9,372.00","9,421.60","9,372.00",0.31%
29/05/2008,"9,371.90","9,364.30","9,418.90","9,324.10",0.08%
28/05/2008,"9,364.30","9,314.00","9,365.40","9,273.50",0.54%
27/05/2008,"9,314.00","9,315.70","9,321.30","9,245.20",-0.02%
23/05/2008,"9,315.80","9,433.40","9,433.40","9,295.20",-1.25%
22/05/2008,"9,433.40","9,397.10","9,467.50","9,397.10",0.39%
21/05/2008,"9,397.00","9,536.00","9,563.40","9,387.80",-1.46%
20/05/2008,"9,536.00","9,602.80","9,602.80","9,500.50",-0.70%
19/05/2008,"9,602.80","9,603.00","9,687.20","9,576.10",0.00%
16/05/2008,"9,603.00","9,553.60","9,604.20","9,533.70",0.52%
15/05/2008,"9,553.50","9,437.10","9,556.90","9,437.10",1.23%
14/05/2008,"9,437.50","9,410.50","9,511.10","9,410.50",0.29%
13/05/2008,"9,410.50","9,418.10","9,428.20","9,366.00",-0.08%
12/05/2008,"9,418.00","9,328.10","9,418.00","9,313.90",0.96%
09/05/2008,"9,328.00","9,388.30","9,388.30","9,296.10",-0.64%
08/05/2008,"9,388.50","9,339.50","9,407.80","9,337.00",0.52%
07/05/2008,"9,339.50","9,511.00","9,511.00","9,333.10",-1.80%
06/05/2008,"9,511.00","9,438.40","9,527.50","9,372.00",0.77%
05/05/2008,"9,438.10","9,451.20","9,460.60","9,412.20",-0.14%
02/05/2008,"9,451.20","9,395.10","9,496.40","9,395.10",0.60%
01/05/2008,"9,395.00","9,299.60","9,398.30","9,263.30",1.03%
30/04/2008,"9,299.60","9,285.90","9,389.10","9,285.90",0.15%
29/04/2008,"9,285.90","9,349.60","9,349.60","9,270.90",-0.68%
28/04/2008,"9,349.60","9,344.30","9,391.10","9,335.50",0.06%
25/04/2008,"9,344.30","9,250.20","9,354.20","9,243.10",1.02%
24/04/2008,"9,250.20","9,237.30","9,297.00","9,136.80",0.14%
23/04/2008,"9,237.30","9,228.00","9,274.20","9,187.40",0.10%
22/04/2008,"9,228.00","9,312.40","9,312.40","9,191.40",-0.91%
21/04/2008,"9,312.30","9,310.20","9,323.30","9,250.80",0.02%
18/04/2008,"9,310.20","9,173.90","9,334.70","9,173.90",1.49%
17/04/2008,"9,173.80","9,203.80","9,203.80","9,121.20",-0.33%
16/04/2008,"9,203.80","8,979.80","9,206.80","8,979.80",2.51%
15/04/2008,"8,978.20","8,922.80","8,981.40","8,911.00",0.62%
14/04/2008,"8,922.80","8,936.30","8,961.20","8,903.40",-0.15%
11/04/2008,"8,936.10","9,096.90","9,096.90","8,924.70",-1.77%
10/04/2008,"9,096.90","9,074.90","9,127.40","9,017.00",0.24%
09/04/2008,"9,074.80","9,150.40","9,168.10","9,050.80",-0.83%
08/04/2008,"9,150.60","9,184.40","9,184.40","9,108.90",-0.37%
07/04/2008,"9,184.70","9,157.50","9,273.60","9,157.50",0.30%
04/04/2008,"9,157.50","9,140.60","9,218.70","9,106.20",0.18%
03/04/2008,"9,140.60","9,104.30","9,176.20","9,054.50",0.40%
02/04/2008,"9,104.50","9,088.10","9,157.60","9,061.80",0.18%
01/04/2008,"9,088.50","8,797.20","9,088.50","8,797.20",3.31%
31/03/2008,"8,797.30","8,761.90","8,826.10","8,747.50",0.40%
28/03/2008,"8,762.10","8,817.30","8,875.20","8,746.70",-0.62%
27/03/2008,"8,817.20","8,881.80","8,938.20","8,815.00",-0.72%
26/03/2008,"8,881.50","8,936.20","8,936.20","8,843.40",-0.61%
25/03/2008,"8,936.20","8,859.20","8,958.20","8,840.40",0.86%
24/03/2008,"8,859.60","8,717.50","8,928.20","8,717.50",1.63%
20/03/2008,"8,717.60","8,549.50","8,728.30","8,494.60",1.97%
19/03/2008,"8,549.50","8,826.50","8,858.10","8,549.50",-3.14%
18/03/2008,"8,826.40","8,489.40","8,826.40","8,489.40",3.97%
17/03/2008,"8,489.40","8,634.40","8,634.40","8,362.70",-1.70%
14/03/2008,"8,635.90","8,827.10","8,845.80","8,553.60",-2.17%
13/03/2008,"8,827.20","8,781.20","8,857.60","8,609.00",0.52%
12/03/2008,"8,781.20","8,842.70","8,917.50","8,776.80",-0.70%
11/03/2008,"8,842.70","8,534.50","8,842.70","8,534.50",3.61%
10/03/2008,"8,534.40","8,676.30","8,683.30","8,524.70",-1.64%
07/03/2008,"8,676.30","8,765.00","8,802.60","8,610.20",-1.02%
06/03/2008,"8,765.40","8,962.30","8,962.30","8,760.00",-2.20%
05/03/2008,"8,962.40","8,891.40","9,018.10","8,874.70",0.80%
04/03/2008,"8,891.50","8,970.30","8,970.30","8,769.70",-0.88%
03/03/2008,"8,970.40","8,962.50","8,992.50","8,884.30",0.09%
29/02/2008,"8,962.50","9,221.90","9,221.90","8,932.00",-2.81%
28/02/2008,"9,221.90","9,292.70","9,292.70","9,188.10",-0.76%
27/02/2008,"9,292.90","9,302.40","9,348.90","9,241.40",-0.11%
26/02/2008,"9,302.80","9,209.50","9,332.70","9,167.00",1.01%
25/02/2008,"9,210.10","9,064.80","9,221.80","9,030.00",1.60%
22/02/2008,"9,064.80","8,977.80","9,069.50","8,900.60",0.97%
21/02/2008,"8,977.70","9,074.00","9,132.40","8,963.20",-1.06%
20/02/2008,"9,074.00","9,023.00","9,096.30","8,913.00",0.57%
19/02/2008,"9,023.00","8,970.80","9,112.00","8,970.80",0.58%
15/02/2008,"8,970.80","8,968.40","8,970.90","8,885.20",0.03%
14/02/2008,"8,968.40","9,073.50","9,091.50","8,960.50",-1.16%
13/02/2008,"9,073.50","8,965.40","9,083.80","8,958.70",1.21%
12/02/2008,"8,965.40","8,868.30","9,055.40","8,868.30",1.09%
11/02/2008,"8,868.30","8,823.10","8,879.30","8,734.60",0.51%
08/02/2008,"8,823.10","8,859.00","8,881.10","8,756.50",-0.41%
07/02/2008,"8,859.00","8,819.70","8,914.70","8,731.40",0.46%
06/02/2008,"8,818.10","8,874.60","8,976.30","8,806.60",-0.64%
05/02/2008,"8,874.50","9,201.50","9,201.50","8,874.10",-3.56%
04/02/2008,"9,202.10","9,277.60","9,277.60","9,195.50",-0.81%
01/02/2008,"9,277.60","9,126.20","9,278.90","9,121.40",1.66%
31/01/2008,"9,126.20","8,994.10","9,173.40","8,837.50",1.46%
30/01/2008,"8,994.50","9,046.00","9,190.50","8,973.40",-0.57%
29/01/2008,"9,046.00","8,978.40","9,058.40","8,954.90",0.75%
28/01/2008,"8,978.40","8,827.60","8,978.40","8,749.70",1.71%
25/01/2008,"8,827.50","8,942.30","9,062.80","8,798.20",-1.28%
24/01/2008,"8,942.20","8,805.50","8,964.50","8,805.50",1.55%
23/01/2008,"8,805.70","8,661.10","8,806.10","8,343.60",1.67%
22/01/2008,"8,661.20","8,794.90","8,794.90","8,421.20",-1.52%
18/01/2008,"8,794.90","8,819.00","8,956.50","8,700.60",-0.27%
17/01/2008,"8,819.00","9,073.40","9,129.00","8,805.70",-2.80%
16/01/2008,"9,073.40","9,172.20","9,195.30","9,023.40",-1.08%
15/01/2008,"9,172.20","9,439.30","9,439.30","9,169.70",-2.83%
14/01/2008,"9,439.30","9,347.60","9,449.30","9,347.60",0.98%
11/01/2008,"9,347.50","9,490.80","9,490.80","9,310.20",-1.51%
10/01/2008,"9,490.80","9,424.70","9,539.50","9,316.70",0.70%
09/01/2008,"9,424.70","9,326.10","9,424.70","9,237.70",1.06%
08/01/2008,"9,326.10","9,462.70","9,576.40","9,317.90",-1.44%
07/01/2008,"9,462.20","9,432.00","9,509.80","9,379.60",0.32%
04/01/2008,"9,432.00","9,655.90","9,655.90","9,428.10",-2.32%
03/01/2008,"9,656.00","9,647.50","9,712.80","9,639.70",0.09%
02/01/2008,"9,647.50","9,740.30","9,781.60","9,612.00",-0.95%
31/12/2007,"9,740.30","9,803.80","9,803.80","9,716.50",-0.65%
28/12/2007,"9,803.90","9,779.50","9,853.50","9,772.90",0.25%
27/12/2007,"9,779.30","9,894.10","9,894.10","9,772.20",-1.16%
26/12/2007,"9,894.10","9,873.40","9,901.00","9,835.60",0.21%
24/12/2007,"9,873.50","9,788.00","9,876.10","9,788.00",0.87%
21/12/2007,"9,787.90","9,622.30","9,791.90","9,622.30",1.72%
20/12/2007,"9,622.30","9,586.10","9,635.40","9,548.50",0.38%
19/12/2007,"9,586.10","9,602.50","9,655.00","9,541.20",-0.17%
18/12/2007,"9,602.50","9,528.70","9,632.00","9,473.80",0.77%
17/12/2007,"9,528.70","9,698.40","9,698.40","9,526.40",-1.75%
14/12/2007,"9,698.40","9,863.80","9,863.80","9,698.00",-1.68%
13/12/2007,"9,864.30","9,921.50","9,921.50","9,749.10",-0.58%
12/12/2007,"9,921.60","9,838.30","10,070.10","9,816.20",0.85%
11/12/2007,"9,838.30","10,104.50","10,140.50","9,827.30",-2.63%
10/12/2007,"10,104.40","10,023.80","10,120.50","10,023.80",0.81%
07/12/2007,"10,023.60","10,030.20","10,051.80","10,006.60",-0.06%
06/12/2007,"10,030.10","9,887.50","10,030.60","9,874.10",1.44%
05/12/2007,"9,887.60","9,747.70","9,902.30","9,747.70",1.43%
04/12/2007,"9,748.40","9,811.80","9,811.80","9,727.00",-0.65%
03/12/2007,"9,811.90","9,856.80","9,857.20","9,793.10",-0.46%
30/11/2007,"9,856.90","9,773.60","9,922.20","9,773.60",0.85%
29/11/2007,"9,773.60","9,791.00","9,813.70","9,710.90",-0.18%
28/11/2007,"9,791.00","9,522.00","9,805.70","9,522.00",2.83%
27/11/2007,"9,521.80","9,389.50","9,527.80","9,389.00",1.41%
26/11/2007,"9,389.50","9,582.90","9,629.50","9,382.90",-2.02%
23/11/2007,"9,583.00","9,405.20","9,591.10","9,405.20",1.89%
21/11/2007,"9,405.20","9,575.00","9,575.00","9,384.00",-1.78%
20/11/2007,"9,575.30","9,497.30","9,645.00","9,454.00",0.82%
19/11/2007,"9,497.30","9,701.20","9,701.20","9,476.40",-2.10%
16/11/2007,"9,701.40","9,652.60","9,721.80","9,605.50",0.51%
15/11/2007,"9,652.50","9,809.00","9,809.00","9,600.30",-1.60%
14/11/2007,"9,809.10","9,861.00","9,947.70","9,791.00",-0.53%
13/11/2007,"9,861.00","9,570.70","9,863.20","9,570.70",3.04%
12/11/2007,"9,570.00","9,733.30","9,742.10","9,568.30",-1.68%
09/11/2007,"9,733.30","9,875.80","9,875.80","9,691.50",-1.46%
08/11/2007,"9,877.50","9,830.20","9,907.60","9,708.50",0.48%
07/11/2007,"9,830.10","10,102.40","10,102.40","9,827.80",-2.70%
06/11/2007,"10,102.40","9,959.00","10,103.00","9,959.00",1.44%
05/11/2007,"9,958.80","10,052.00","10,052.00","9,879.40",-0.93%
02/11/2007,"10,052.30","10,022.30","10,067.30","9,944.00",0.30%
01/11/2007,"10,022.10","10,311.50","10,311.50","10,014.00",-2.81%
31/10/2007,"10,311.60","10,165.50","10,330.50","10,165.50",1.44%
30/10/2007,"10,165.00","10,256.20","10,256.20","10,157.90",-0.89%
29/10/2007,"10,256.20","10,189.10","10,269.30","10,189.10",0.66%
26/10/2007,"10,189.10","10,029.60","10,189.30","10,029.60",1.59%
25/10/2007,"10,029.50","10,009.30","10,060.60","9,943.70",0.20%
24/10/2007,"10,009.30","10,040.80","10,040.80","9,849.80",-0.32%
23/10/2007,"10,041.00","9,930.80","10,041.00","9,930.80",1.11%
22/10/2007,"9,930.80","9,919.90","9,935.00","9,824.30",0.11%
19/10/2007,"9,920.30","10,174.60","10,174.60","9,918.80",-2.50%
18/10/2007,"10,174.60","10,165.20","10,188.10","10,114.10",0.09%
17/10/2007,"10,165.30","10,125.40","10,210.80","10,073.80",0.39%
16/10/2007,"10,125.40","10,216.30","10,216.30","10,113.30",-0.89%
15/10/2007,"10,216.30","10,301.70","10,319.00","10,168.30",-0.83%
12/10/2007,"10,301.50","10,245.20","10,313.80","10,245.20",0.55%
11/10/2007,"10,245.20","10,264.50","10,387.20","10,195.60",-0.19%
10/10/2007,"10,264.50","10,279.90","10,283.60","10,216.90",-0.15%
09/10/2007,"10,280.30","10,186.40","10,280.40","10,186.40",0.92%
08/10/2007,"10,186.40","10,248.00","10,248.00","10,163.20",-0.60%
05/10/2007,"10,247.90","10,142.90","10,276.70","10,142.90",1.04%
04/10/2007,"10,142.90","10,101.00","10,149.40","10,095.00",0.41%
03/10/2007,"10,101.00","10,175.80","10,175.80","10,089.80",-0.74%
02/10/2007,"10,175.80","10,184.50","10,186.60","10,128.90",-0.09%
01/10/2007,"10,184.50","10,039.30","10,196.90","10,039.30",1.45%
28/09/2007,"10,039.30","10,057.00","10,078.10","10,013.00",-0.18%
27/09/2007,"10,057.00","9,980.30","10,062.50","9,980.30",0.77%
26/09/2007,"9,980.10","9,933.90","10,001.30","9,929.90",0.47%
25/09/2007,"9,933.80","9,946.10","9,946.10","9,869.00",-0.13%
24/09/2007,"9,946.40","9,981.80","10,012.50","9,936.80",-0.35%
21/09/2007,"9,981.80","9,936.70","10,012.20","9,936.70",0.46%
20/09/2007,"9,936.50","9,970.90","9,997.70","9,917.90",-0.35%
19/09/2007,"9,970.90","9,909.10","10,045.00","9,909.10",0.62%
18/09/2007,"9,909.00","9,607.80","9,913.80","9,607.80",3.13%
17/09/2007,"9,607.80","9,673.60","9,673.60","9,574.60",-0.68%
14/09/2007,"9,673.60","9,678.10","9,679.60","9,602.80",-0.05%
13/09/2007,"9,678.10","9,598.70","9,719.00","9,598.70",0.83%
12/09/2007,"9,598.70","9,597.60","9,641.80","9,553.50",0.01%
11/09/2007,"9,597.60","9,457.70","9,604.20","9,457.70",1.48%
10/09/2007,"9,457.60","9,486.40","9,524.60","9,377.80",-0.30%
07/09/2007,"9,486.40","9,637.50","9,637.50","9,455.20",-1.57%
06/09/2007,"9,637.50","9,583.20","9,658.50","9,555.80",0.57%
05/09/2007,"9,583.20","9,698.70","9,698.70","9,546.40",-1.19%
04/09/2007,"9,698.70","9,597.00","9,736.90","9,580.20",1.06%
31/08/2007,"9,597.00","9,456.70","9,642.10","9,456.70",1.48%
30/08/2007,"9,456.60","9,508.90","9,526.80","9,413.20",-0.55%
29/08/2007,"9,508.90","9,289.50","9,509.00","9,289.50",2.36%
28/08/2007,"9,289.50","9,528.70","9,528.70","9,287.40",-2.51%
27/08/2007,"9,528.90","9,607.00","9,607.00","9,522.80",-0.81%
24/08/2007,"9,607.00","9,478.60","9,607.00","9,478.60",1.35%
23/08/2007,"9,478.60","9,477.10","9,537.00","9,423.00",0.02%
22/08/2007,"9,477.10","9,332.50","9,482.50","9,332.50",1.55%
21/08/2007,"9,332.50","9,326.20","9,378.90","9,283.60",0.07%
20/08/2007,"9,326.20","9,315.00","9,361.40","9,225.20",0.12%
17/08/2007,"9,315.00","9,087.80","9,338.50","9,087.80",2.51%
16/08/2007,"9,087.10","9,089.00","9,110.60","8,811.50",-0.02%
15/08/2007,"9,089.00","9,254.30","9,310.20","9,079.90",-1.79%
14/08/2007,"9,254.30","9,428.80","9,452.40","9,254.10",-1.85%
13/08/2007,"9,428.90","9,435.20","9,521.60","9,425.00",-0.06%
10/08/2007,"9,435.00","9,449.00","9,472.50","9,277.80",-0.15%
09/08/2007,"9,449.30","9,746.10","9,746.10","9,449.30",-3.05%
08/08/2007,"9,746.20","9,606.10","9,798.10","9,606.10",1.46%
07/08/2007,"9,606.10","9,553.80","9,670.90","9,477.00",0.55%
06/08/2007,"9,553.80","9,371.00","9,553.80","9,323.60",1.96%
03/08/2007,"9,370.60","9,619.40","9,619.40","9,369.40",-2.59%
02/08/2007,"9,619.30","9,573.00","9,643.80","9,543.60",0.48%
01/08/2007,"9,573.00","9,554.50","9,585.50","9,408.70",0.19%
31/07/2007,"9,554.50","9,623.30","9,731.10","9,543.00",-0.71%
30/07/2007,"9,623.20","9,508.10","9,647.50","9,501.00",1.21%
27/07/2007,"9,508.20","9,654.40","9,688.20","9,508.20",-1.51%
26/07/2007,"9,654.40","9,930.40","9,930.40","9,541.00",-2.78%
25/07/2007,"9,930.40","9,910.00","9,989.70","9,841.30",0.21%
24/07/2007,"9,910.00","10,121.50","10,121.50","9,891.40",-2.09%
23/07/2007,"10,121.60","10,073.20","10,152.30","10,073.20",0.48%
20/07/2007,"10,072.90","10,194.00","10,194.00","10,042.50",-1.19%
19/07/2007,"10,194.00","10,148.30","10,210.50","10,148.30",0.45%
18/07/2007,"10,148.30","10,170.20","10,170.20","10,065.40",-0.22%
17/07/2007,"10,170.40","10,188.40","10,216.10","10,166.30",-0.17%
16/07/2007,"10,188.20","10,220.60","10,231.80","10,169.30",-0.32%
13/07/2007,"10,220.70","10,197.60","10,238.20","10,179.00",0.23%
12/07/2007,"10,197.70","10,014.70","10,197.70","10,014.70",1.83%
11/07/2007,"10,014.70","9,953.60","10,016.00","9,936.30",0.61%
10/07/2007,"9,953.60","10,099.40","10,099.40","9,952.10",-1.45%
09/07/2007,"10,099.60","10,075.50","10,117.00","10,072.70",0.24%
06/07/2007,"10,075.40","10,026.30","10,085.40","10,009.80",0.49%
05/07/2007,"10,026.20","10,032.50","10,045.50","9,975.30",-0.06%
03/07/2007,"10,032.60","9,997.40","10,040.10","9,997.40",0.35%
02/07/2007,"9,997.40","9,873.00","9,997.80","9,873.00",1.26%
29/06/2007,"9,873.00","9,865.90","9,944.70","9,820.30",0.07%
28/06/2007,"9,865.80","9,848.80","9,917.50","9,845.50",0.17%
27/06/2007,"9,848.90","9,774.30","9,850.70","9,712.10",0.76%
26/06/2007,"9,774.30","9,807.90","9,862.70","9,762.60",-0.34%
25/06/2007,"9,807.20","9,849.00","9,912.60","9,784.90",-0.42%
22/06/2007,"9,849.00","9,960.80","9,960.80","9,833.50",-1.12%
21/06/2007,"9,960.80","9,905.40","9,961.70","9,853.80",0.56%
20/06/2007,"9,905.10","10,026.50","10,060.20","9,899.70",-1.21%
19/06/2007,"10,026.50","10,005.40","10,036.30","9,977.10",0.21%
18/06/2007,"10,005.50","10,013.90","10,033.10","9,993.80",-0.08%
15/06/2007,"10,013.90","9,927.00","10,044.10","9,927.00",0.88%
14/06/2007,"9,926.80","9,863.50","9,942.20","9,863.50",0.64%
13/06/2007,"9,863.50","9,724.80","9,863.60","9,724.80",1.43%
12/06/2007,"9,724.50","9,841.50","9,841.50","9,724.40",-1.19%
11/06/2007,"9,841.70","9,826.10","9,878.00","9,793.60",0.16%
08/06/2007,"9,826.10","9,721.10","9,826.10","9,701.90",1.08%
07/06/2007,"9,720.90","9,895.00","9,895.00","9,720.10",-1.76%
06/06/2007,"9,895.00","10,001.20","10,001.20","9,876.00",-1.06%
05/06/2007,"10,001.50","10,064.00","10,064.00","9,973.70",-0.62%
04/06/2007,"10,064.00","10,042.60","10,068.30","10,023.70",0.21%
01/06/2007,"10,042.60","9,978.70","10,045.20","9,978.70",0.64%
31/05/2007,"9,978.60","9,963.70","10,004.50","9,963.70",0.15%
30/05/2007,"9,963.60","9,892.10","9,963.60","9,838.90",0.72%
29/05/2007,"9,892.50","9,876.10","9,927.40","9,864.20",0.17%
25/05/2007,"9,876.10","9,812.50","9,885.10","9,812.50",0.65%
24/05/2007,"9,812.50","9,913.70","9,956.60","9,798.20",-1.02%
23/05/2007,"9,913.70","9,901.00","9,976.70","9,901.00",0.13%
22/05/2007,"9,901.00","9,897.00","9,931.30","9,892.00",0.04%
21/05/2007,"9,897.50","9,894.00","9,926.90","9,888.70",0.04%
18/05/2007,"9,893.70","9,819.00","9,897.30","9,819.00",0.76%
17/05/2007,"9,819.00","9,825.40","9,845.30","9,778.80",-0.07%
16/05/2007,"9,825.40","9,764.70","9,825.60","9,756.90",0.62%
15/05/2007,"9,764.70","9,765.40","9,844.20","9,759.80",-0.01%
14/05/2007,"9,765.40","9,787.00","9,808.20","9,738.60",-0.22%
11/05/2007,"9,787.00","9,669.40","9,788.20","9,669.40",1.22%
10/05/2007,"9,669.40","9,827.90","9,827.90","9,668.90",-1.61%
09/05/2007,"9,827.90","9,788.00","9,830.80","9,774.80",0.41%
08/05/2007,"9,788.00","9,825.10","9,825.10","9,736.90",-0.38%
07/05/2007,"9,825.10","9,793.00","9,832.00","9,793.00",0.33%
04/05/2007,"9,793.00","9,754.00","9,814.70","9,754.00",0.40%
03/05/2007,"9,753.90","9,718.00","9,759.70","9,713.80",0.37%
02/05/2007,"9,718.00","9,639.80","9,732.80","9,639.80",0.81%
01/05/2007,"9,639.80","9,627.70","9,649.20","9,586.30",0.13%
30/04/2007,"9,627.70","9,705.40","9,723.90","9,627.60",-0.80%
27/04/2007,"9,705.40","9,715.30","9,724.50","9,673.00",-0.10%
26/04/2007,"9,715.50","9,746.60","9,746.60","9,693.40",-0.32%
25/04/2007,"9,746.60","9,648.50","9,752.40","9,648.50",1.02%
24/04/2007,"9,648.50","9,660.50","9,666.20","9,616.50",-0.13%
23/04/2007,"9,660.60","9,697.30","9,698.60","9,655.40",-0.38%
20/04/2007,"9,697.30","9,601.70","9,697.40","9,601.70",1.00%
19/04/2007,"9,601.70","9,634.80","9,634.80","9,563.20",-0.34%
18/04/2007,"9,634.90","9,631.70","9,658.30","9,598.80",0.03%
17/04/2007,"9,631.70","9,625.60","9,653.40","9,614.10",0.06%
16/04/2007,"9,625.50","9,522.90","9,625.50","9,522.90",1.08%
13/04/2007,"9,522.90","9,477.80","9,522.90","9,468.60",0.48%
12/04/2007,"9,477.80","9,413.60","9,478.00","9,382.60",0.68%
11/04/2007,"9,413.60","9,468.70","9,470.80","9,396.30",-0.58%
10/04/2007,"9,468.70","9,429.20","9,472.80","9,429.20",0.42%
09/04/2007,"9,429.20","9,426.60","9,450.30","9,422.50",0.03%
05/04/2007,"9,426.60","9,398.60","9,435.20","9,386.90",0.30%
04/04/2007,"9,398.60","9,381.50","9,399.40","9,362.10",0.18%
03/04/2007,"9,381.50","9,305.60","9,397.50","9,305.60",0.82%
02/04/2007,"9,305.50","9,261.80","9,307.90","9,249.30",0.47%
30/03/2007,"9,261.80","9,279.10","9,305.70","9,214.10",-0.19%
29/03/2007,"9,279.10","9,218.50","9,293.10","9,218.50",0.66%
28/03/2007,"9,218.50","9,288.80","9,288.80","9,200.30",-0.76%
27/03/2007,"9,288.80","9,341.40","9,341.40","9,268.20",-0.56%
26/03/2007,"9,341.40","9,338.40","9,342.60","9,259.60",0.03%
23/03/2007,"9,338.40","9,313.80","9,352.40","9,312.90",0.26%
22/03/2007,"9,313.80","9,317.70","9,339.50","9,290.90",-0.04%
21/03/2007,"9,317.70","9,158.30","9,332.90","9,158.30",1.74%
20/03/2007,"9,158.30","9,091.10","9,158.90","9,081.40",0.74%
19/03/2007,"9,091.00","8,983.10","9,097.20","8,983.10",1.20%
16/03/2007,"8,983.00","9,005.30","9,052.30","8,966.80",-0.25%
15/03/2007,"9,005.20","8,958.60","9,020.80","8,951.10",0.52%
14/03/2007,"8,958.60","8,927.00","8,962.60","8,812.40",0.36%
13/03/2007,"8,926.90","9,121.00","9,121.00","8,925.00",-2.13%
12/03/2007,"9,120.90","9,094.80","9,135.10","9,067.30",0.28%
09/03/2007,"9,095.00","9,078.60","9,122.10","9,063.90",0.18%
08/03/2007,"9,078.60","8,999.60","9,113.70","8,999.60",0.88%
07/03/2007,"8,999.20","9,006.00","9,051.50","8,986.80",-0.08%
06/03/2007,"9,006.00","8,838.00","9,022.30","8,838.00",1.90%
05/03/2007,"8,838.00","8,958.00","8,958.00","8,838.00",-1.34%
02/03/2007,"8,958.00","9,074.30","9,074.30","8,956.30",-1.28%
01/03/2007,"9,074.30","9,124.50","9,124.50","8,931.60",-0.55%
28/02/2007,"9,124.50","9,079.40","9,173.00","9,075.80",0.50%
27/02/2007,"9,079.40","9,421.20","9,421.20","9,022.90",-3.63%
